stock_price_at_STO_offer,STO_ask_fee,STO_ask_fee_type,STO_offer_datetime,STO_strike,STO_expiry_datetime,STO_days_long,STO_offer_ARR,STO_offer_TQI,STO_offer_strike_delta,STO_xtn_state,STO_contracts,option_type,stock_price_at_open,STO_open_fee,STO_open_commsn,STO_open_proceeds,STO_open_datetime,STO_open_ARR,STO_open_TQI,STO_open_strike_delta,stock_price_at_close,STO_close_strike_delta,BTC_close_commsn,BTC_close_proceeds,STO_close_datetime,STO_close_ARR,STO_close_TQI,Called_close_fee,Called_close_commsn,Called_close_proceeds,STO_xtn_net_proceeds,STO_ask_fee%,STO_offer_strike_delta%,STO_open_strike_delta%,Closed_xtn_Profit$,Closed_xtn_Profit%
82.5,0.16,Mid,2017-12-08 15:30:00,84,2017-12-22 16:00:00,14,0.050562770562771,0.075844155844156,1.5,ClosedExpired,10,C,82.64,0.16,10,150,2017-12-08 16:00:00,0.050477112432582,0.068648872908311,1.36,83.96,,,,2017-12-22 16:00:00,,,,,,150,0.001939393939394,0.018181818181818,0.016456921587609,150,1
82.84,0.12,Mid,2017-12-13 11:30:00,84,2017-12-22 16:00:00,9,0.058747786898439,0.068147432802189,1.16,ClosedExpired,10,C,83.08,0.12,10,110,2017-12-13 13:30:00,0.05857807735516,0.053891831166747,0.920000000000002,83.96,,,,2017-12-22 16:00:00,,,,,,110,0.001448575567359,0.014002897151135,0.011073663938373,110,1
83.08,0.165,Mid,2017-12-13 13:30:00,84,2017-12-22 16:00:00,9,0.080544856363345,0.074101267854277,0.920000000000002,ClosedExpired,10,C,83.2,0.165,10,155,2017-12-13 15:30:00,0.080428685897436,0.064342948717949,0.799999999999997,83.96,,,,2017-12-22 16:00:00,,,,,,155,0.001986037554165,0.011073663938373,0.009615384615385,155,1
83.07,0.12,Mid,2017-12-14 11:30:00,84,2017-12-22 16:00:00,8,0.065908270133622,0.061294691224269,0.930000000000007,ClosedExpired,10,C,83.17,0.12,10,110,2017-12-14 13:30:00,0.065829024888782,0.054638090657689,0.829999999999998,83.96,,,,2017-12-22 16:00:00,,,,,,110,0.001444564824847,0.011195377392561,0.009979559937477,110,1
83.03,0.085,Mid,2017-12-15 13:30:00,84,2017-12-22 16:00:00,7,0.053380017549595,0.051778617023107,0.969999999999999,ClosedExpired,10,C,83.2,0.085,10,75,2017-12-15 15:30:00,0.053270947802198,0.042616758241758,0.799999999999997,83.96,,,,2017-12-22 16:00:00,,,,,,75,0.001023726363965,0.011682524388775,0.009615384615385,75,1
83,0.4,Mid,2017-11-30 11:30:00,84.5,2017-12-22 16:00:00,22,0.079956188389923,0.119934282584885,1.5,ClosedExpired,10,C,83.35,0.4,10,390,2017-11-30 13:30:00,0.079620439548454,0.091563505480723,1.15000000000001,83.96,,,,2017-12-22 16:00:00,,,,,,390,0.004819277108434,0.018072289156627,0.01379724055189,390,1
82.9,0.48,Mid,2017-12-01 11:30:00,84.5,2017-12-22 16:00:00,21,0.100637601240738,0.161020161985179,1.59999999999999,ClosedExpired,10,C,83.37,0.48,10,470,2017-12-01 13:30:00,0.100070254802173,0.113079387926455,1.13,83.96,,,,2017-12-22 16:00:00,,,,,,470,0.005790108564536,0.019300361881785,0.013554036224061,470,1
82.32,0.1,Mid,2017-12-07 11:30:00,84.5,2017-12-22 16:00:00,15,0.029559442824749,0.064439585357953,2.18000000000001,ClosedExpired,10,C,82.53,0.1,10,90,2017-12-07 13:30:00,0.02948422795751,0.058083929076296,1.97,83.96,,,,2017-12-22 16:00:00,,,,,,90,0.001214771622935,0.026482021379981,0.023870107839574,90,1
82.41,0.085,Mid,2017-12-08 11:30:00,84.5,2017-12-22 16:00:00,14,0.026890807287604,0.056201787231092,2.09,ClosedExpired,10,C,82.64,0.085,10,75,2017-12-08 16:00:00,0.026815965979809,0.049877696722445,1.86,83.96,,,,2017-12-22 16:00:00,,,,,,75,0.00103142822473,0.025360999878656,0.022507260406583,75,1
82.5,0.095,Mid,2017-12-08 13:30:00,84.5,2017-12-22 16:00:00,14,0.030021645021645,0.06004329004329,2,ClosedExpired,10,C,82.64,0.095,10,85,2017-12-08 16:00:00,0.029970785506846,0.055745661042733,1.86,83.96,,,,2017-12-22 16:00:00,,,,,,85,0.001151515151515,0.024242424242424,0.022507260406583,85,1
82.5,0.095,Mid,2017-12-08 15:30:00,84.5,2017-12-22 16:00:00,14,0.030021645021645,0.06004329004329,2,ClosedExpired,10,C,82.64,0.095,10,85,2017-12-08 16:00:00,0.029970785506846,0.055745661042733,1.86,83.96,,,,2017-12-22 16:00:00,,,,,,85,0.001151515151515,0.024242424242424,0.022507260406583,85,1
82.84,0.06,Mid,2017-12-13 11:30:00,84.5,2017-12-22 16:00:00,9,0.029373893449219,0.048760663125704,1.66,ClosedExpired,10,C,83.08,0.06,10,50,2017-12-13 13:30:00,0.02928903867758,0.041590434922164,1.42,83.96,,,,2017-12-22 16:00:00,,,,,,50,0.000724287783679,0.020038628681796,0.017091959557054,50,1
83.08,0.08,Mid,2017-12-13 13:30:00,84.5,2017-12-22 16:00:00,9,0.039052051570107,0.055453913229551,1.42,ClosedExpired,10,C,83.2,0.08,10,70,2017-12-13 15:30:00,0.038995726495727,0.050694444444444,1.3,83.96,,,,2017-12-22 16:00:00,,,,,,70,0.000962927298989,0.017091959557054,0.015625,70,1
83,0.28,Mid,2017-11-30 11:30:00,85,2017-12-22 16:00:00,22,0.055969331872946,0.111938663745893,2,ClosedExpired,10,C,83.35,0.28,10,270,2017-11-30 13:30:00,0.055734307683918,0.091961607678465,1.65000000000001,83.96,,,,2017-12-22 16:00:00,,,,,,270,0.003373493975904,0.024096385542169,0.019796040791842,270,1
82.9,0.34,Mid,2017-12-01 11:30:00,85,2017-12-22 16:00:00,21,0.071284967545523,0.149698431845597,2.09999999999999,ClosedExpired,10,C,83.37,0.34,10,330,2017-12-01 13:30:00,0.070883097151539,0.115539448357008,1.63,83.96,,,,2017-12-22 16:00:00,,,,,,330,0.004101326899879,0.025331724969843,0.019551397385151,330,1
82.41,0.05,Mid,2017-12-08 11:30:00,85,2017-12-22 16:00:00,14,0.015818121933885,0.040968935808761,2.59,ClosedExpired,10,C,82.64,0.05,10,40,2017-12-08 16:00:00,0.015774097635182,0.037226870419029,2.36,83.96,,,,2017-12-22 16:00:00,,,,,,40,0.000606722485135,0.031428224730009,0.028557599225557,40,1
82.84,0.025,Mid,2017-12-13 11:30:00,85,2017-12-22 16:00:00,9,0.012239122270508,0.026436504104297,2.16,ClosedExpired,10,C,83.08,0.025,10,15,2017-12-13 13:30:00,0.012203766115658,0.023431230942064,1.92,83.96,,,,2017-12-22 16:00:00,,,,,,15,0.000301786576533,0.026074360212458,0.023110255175734,15,1
83.08,0.04,Mid,2017-12-13 13:30:00,85,2017-12-22 16:00:00,9,0.019526025785053,0.037489969507302,1.92,ClosedExpired,10,C,83.2,0.04,10,30,2017-12-13 15:30:00,0.019497863247863,0.035096153846154,1.8,83.96,,,,2017-12-22 16:00:00,,,,,,30,0.000481463649494,0.023110255175734,0.021634615384615,30,1
82.9,0.23,Mid,2017-12-01 11:30:00,85.5,2017-12-22 16:00:00,21,0.048222183927854,0.125377678212419,2.59999999999999,ClosedExpired,10,C,83.44,0.23,10,220,2017-12-01 16:00:00,0.047910103638771,0.098694813495868,2.06,83.96,,,,2017-12-22 16:00:00,,,,,,220,0.002774427020507,0.031363088057901,0.024688398849473,220,1
81.83,0.35,Mid,2017-11-29 11:30:00,84,2017-12-29 16:00:00,30,0.05203877958369,0.112924151696607,2.17,ClosedExpired,10,C,82.25,0.35,10,340,2017-11-29 15:30:00,0.05177304964539,0.090602836879433,1.75,83.79,,,,2017-12-29 16:00:00,,,,,,340,0.004277159965783,0.026518391787853,0.021276595744681,340,1
83,0.67,Mid,2017-11-30 11:30:00,84,2017-12-29 16:00:00,29,0.101599501454092,0.101599501454092,1,ClosedExpired,10,C,83.35,0.67,10,660,2017-11-30 13:30:00,0.101172868874501,0.065762364768426,0.650000000000006,83.79,,,,2017-12-29 16:00:00,,,,,,660,0.008072289156627,0.012048192771084,0.007798440311938,660,1
82.9,0.775,Mid,2017-12-01 11:30:00,84,2017-12-29 16:00:00,28,0.121865845252456,0.1340524297777,1.09999999999999,ClosedExpired,10,C,83.37,0.775,10,765,2017-12-01 13:30:00,0.121178824174506,0.076342659229938,0.629999999999995,83.79,,,,2017-12-29 16:00:00,,,,,,765,0.00934861278649,0.013268998793727,0.007556675062972,765,1
83.31,0.805,Mid,2017-12-01 15:30:00,84,2017-12-29 16:00:00,28,0.125960268875285,0.086912585523946,0.689999999999998,ClosedExpired,10,C,83.44,0.805,10,795,2017-12-01 16:00:00,0.125764022051774,0.070427852348994,0.560000000000002,83.79,,,,2017-12-29 16:00:00,,,,,,795,0.009662705557556,0.008282319049334,0.006711409395973,795,1
82.32,0.27,Mid,2017-12-07 11:30:00,84,2017-12-29 16:00:00,22,0.054416247018288,0.091419294990724,1.68000000000001,ClosedExpired,10,C,82.53,0.27,10,260,2017-12-07 13:30:00,0.054277783285417,0.079788341429563,1.47,83.79,,,,2017-12-29 16:00:00,,,,,,260,0.003279883381924,0.020408163265306,0.017811704834606,260,1
82.41,0.235,Mid,2017-12-08 11:30:00,84,2017-12-29 16:00:00,21,0.049563448726172,0.078805883474613,1.59,ClosedExpired,10,C,82.5,0.235,10,225,2017-12-08 13:30:00,0.04950937950938,0.074264069264069,1.5,83.79,,,,2017-12-29 16:00:00,,,,,,225,0.002851595680136,0.019293775027303,0.018181818181818,225,1
82.5,0.26,Mid,2017-12-08 13:30:00,84,2017-12-29 16:00:00,21,0.054776334776335,0.082164502164502,1.5,ClosedExpired,10,C,82.64,0.26,10,250,2017-12-08 16:00:00,0.054683538468631,0.074369612317337,1.36,83.79,,,,2017-12-29 16:00:00,,,,,,250,0.003151515151515,0.018181818181818,0.016456921587609,250,1
82.5,0.25,Mid,2017-12-08 15:30:00,84,2017-12-29 16:00:00,21,0.052669552669553,0.079004329004329,1.5,ClosedExpired,10,C,82.64,0.25,10,240,2017-12-08 16:00:00,0.052580325450606,0.071509242612824,1.36,83.79,,,,2017-12-29 16:00:00,,,,,,240,0.003030303030303,0.018181818181818,0.016456921587609,240,1
82.84,0.23,Mid,2017-12-13 11:30:00,84,2017-12-29 16:00:00,16,0.063337457749879,0.07347145098986,1.16,ClosedExpired,10,C,83.08,0.23,10,220,2017-12-13 13:30:00,0.063154489648532,0.058102130476649,0.920000000000002,83.79,,,,2017-12-29 16:00:00,,,,,,220,0.002776436504104,0.014002897151135,0.011073663938373,220,1
83.08,0.285,Mid,2017-12-13 13:30:00,84,2017-12-29 16:00:00,16,0.078256650216659,0.071996118199326,0.920000000000002,ClosedExpired,10,C,83.2,0.285,10,275,2017-12-13 15:30:00,0.078143780048077,0.062515024038461,0.799999999999997,83.79,,,,2017-12-29 16:00:00,,,,,,275,0.003430428502648,0.011073663938373,0.009615384615385,275,1
83.07,0.225,Mid,2017-12-14 11:30:00,84,2017-12-29 16:00:00,15,0.065908270133622,0.061294691224269,0.930000000000007,ClosedExpired,10,C,83.17,0.225,10,215,2017-12-14 13:30:00,0.065829024888782,0.054638090657689,0.829999999999998,83.79,,,,2017-12-29 16:00:00,,,,,,215,0.002708559046587,0.011195377392561,0.009979559937477,215,1
83.06,0.225,Mid,2017-12-15 11:30:00,84,2017-12-29 16:00:00,14,0.070624505520966,0.066387035189708,0.939999999999998,ClosedExpired,10,C,83.2,0.225,10,215,2017-12-15 15:30:00,0.070505666208791,0.056404532967033,0.799999999999997,83.79,,,,2017-12-29 16:00:00,,,,,,215,0.00270888514327,0.011317120154106,0.009615384615385,215,1
83.03,0.21,Mid,2017-12-15 13:30:00,84,2017-12-29 16:00:00,14,0.065940021678911,0.063961821028544,0.969999999999999,ClosedExpired,10,C,83.2,0.21,10,200,2017-12-15 15:30:00,0.065805288461539,0.052644230769231,0.799999999999997,83.79,,,,2017-12-29 16:00:00,,,,,,200,0.002529206310972,0.011682524388775,0.009615384615385,200,1
82.87,0.075,Mid,2017-12-20 11:30:00,84,2017-12-29 16:00:00,9,0.036704074655082,0.041475604360243,1.13,ClosedExpired,10,C,82.93,0.075,10,65,2017-12-20 13:30:00,0.036677519192894,0.039244945536396,1.06999999999999,83.79,,,,2017-12-29 16:00:00,,,,,,65,0.000905031977797,0.013635815132135,0.012902447847582,65,1
84,0.505,Mid,2017-12-21 11:30:00,84,2017-12-29 16:00:00,8,0.274293154761905,0,0,ClosedExpired,10,C,84.26,0.505,10,495,2017-12-21 13:30:00,0.273446771896511,-0.071096160693094,-0.260000000000005,83.79,,,,2017-12-29 16:00:00,,,,,,495,0.006011904761905,0,-0.003085687158794,495,1
83.77,0.34,Mid,2017-12-22 11:30:00,84,2017-12-29 16:00:00,7,0.211633895530278,0.048675795971965,0.230000000000004,ClosedExpired,10,C,83.96,0.34,10,330,2017-12-22 16:00:00,0.211154971755258,0.008446198870212,0.040000000000006,83.79,,,,2017-12-29 16:00:00,,,,,,330,0.004058732243046,0.002745612987943,0.000476417341591,330,1
83.69,0.325,Mid,2017-12-22 13:30:00,84,2017-12-29 16:00:00,7,0.202490483587389,0.062772049912091,0.310000000000002,ClosedExpired,10,C,83.96,0.325,10,315,2017-12-22 16:00:00,0.201839311236643,0.008073572449467,0.040000000000006,83.79,,,,2017-12-29 16:00:00,,,,,,315,0.003883379137292,0.003704146254033,0.000476417341591,315,1
83.79,0.33,Mid,2017-12-22 15:30:00,84,2017-12-29 16:00:00,7,0.205360339624572,0.043125671321159,0.209999999999994,ClosedExpired,10,C,83.96,0.33,10,320,2017-12-22 16:00:00,0.204944531409515,0.008197781256382,0.040000000000006,83.79,,,,2017-12-29 16:00:00,,,,,,320,0.003938417472252,0.00250626566416,0.000476417341591,320,1
83,0.515,Mid,2017-11-30 11:30:00,84.5,2017-12-29 16:00:00,29,0.078095139177399,0.117142708766099,1.5,ClosedExpired,10,C,83.35,0.515,10,505,2017-11-30 13:30:00,0.077767205179654,0.089432285956602,1.15000000000001,83.79,,,,2017-12-29 16:00:00,,,,,,505,0.006204819277108,0.018072289156627,0.01379724055189,505,1
82.9,0.535,Mid,2017-12-01 11:30:00,84.5,2017-12-29 16:00:00,28,0.084126744787179,0.134602791659486,1.59999999999999,ClosedExpired,10,C,83.37,0.535,10,525,2017-12-01 13:30:00,0.083652478623691,0.094527300844771,1.13,83.79,,,,2017-12-29 16:00:00,,,,,,525,0.006453558504222,0.019300361881785,0.013554036224061,525,1
83.31,0.59,Mid,2017-12-01 15:30:00,84.5,2017-12-29 16:00:00,28,0.092318706380644,0.109859260592966,1.19,ClosedExpired,10,C,83.44,0.59,10,580,2017-12-01 16:00:00,0.092174873305027,0.097705365703329,1.06,83.79,,,,2017-12-29 16:00:00,,,,,,580,0.007081982955227,0.014283999519866,0.012703739213806,580,1
82.47,0.185,Mid,2017-12-07 15:30:00,84.5,2017-12-29 16:00:00,22,0.037217390345801,0.075551302401976,2.03,ClosedExpired,10,C,82.57,0.185,10,175,2017-12-07 16:00:00,0.037172316601892,0.071742571041651,1.93000000000001,83.79,,,,2017-12-29 16:00:00,,,,,,175,0.002243239966048,0.02461501151934,0.023374106818457,175,1
82.41,0.16,Mid,2017-12-08 11:30:00,84.5,2017-12-29 16:00:00,21,0.033745326792287,0.07052773299588,2.09,ClosedExpired,10,C,82.64,0.16,10,150,2017-12-08 16:00:00,0.033651408288388,0.062591619416402,1.86,83.79,,,,2017-12-29 16:00:00,,,,,,150,0.001941511952433,0.025360999878656,0.022507260406583,150,1
82.5,0.16,Mid,2017-12-08 13:30:00,84.5,2017-12-29 16:00:00,21,0.033708513708514,0.067417027417028,2,ClosedExpired,10,C,82.64,0.16,10,150,2017-12-08 16:00:00,0.033651408288388,0.062591619416402,1.86,83.79,,,,2017-12-29 16:00:00,,,,,,150,0.001939393939394,0.024242424242424,0.022507260406583,150,1
82.5,0.155,Mid,2017-12-08 15:30:00,84.5,2017-12-29 16:00:00,21,0.032655122655123,0.065310245310245,2,ClosedExpired,10,C,82.64,0.155,10,145,2017-12-08 16:00:00,0.032599801779376,0.060635631309639,1.86,83.79,,,,2017-12-29 16:00:00,,,,,,145,0.001878787878788,0.024242424242424,0.022507260406583,145,1
82.84,0.13,Mid,2017-12-13 11:30:00,84.5,2017-12-29 16:00:00,16,0.035799432641236,0.059427058184452,1.66,ClosedExpired,10,C,83.08,0.13,10,120,2017-12-13 13:30:00,0.035696015888301,0.050688342561387,1.42,83.79,,,,2017-12-29 16:00:00,,,,,,120,0.001569290197972,0.020038628681796,0.017091959557054,120,1
83.08,0.17,Mid,2017-12-13 13:30:00,84.5,2017-12-29 16:00:00,16,0.046679405392393,0.066284755657198,1.42,ClosedExpired,10,C,83.2,0.17,10,160,2017-12-13 15:30:00,0.046612079326923,0.060595703125,1.3,83.79,,,,2017-12-29 16:00:00,,,,,,160,0.002046220510351,0.017091959557054,0.015625,160,1
82.87,0.03,Mid,2017-12-20 11:30:00,84.5,2017-12-29 16:00:00,9,0.014681629862033,0.023931056675114,1.63,ClosedExpired,10,C,82.91,0.03,10,20,2017-12-20 15:30:00,0.014674546697222,0.023332529248583,1.59,83.79,,,,2017-12-29 16:00:00,,,,,,20,0.000362012791119,0.019669361650778,0.019177421300205,20,1
84,0.28,Mid,2017-12-21 11:30:00,84.5,2017-12-29 16:00:00,8,0.152083333333333,0.076041666666667,0.5,ClosedExpired,10,C,84.26,0.28,10,270,2017-12-21 13:30:00,0.1516140517446,0.036387372418703,0.239999999999995,83.79,,,,2017-12-29 16:00:00,,,,,,270,0.003333333333333,0.005952380952381,0.002848326608118,270,1
83.77,0.16,Mid,2017-12-22 11:30:00,84.5,2017-12-29 16:00:00,7,0.099592421426013,0.07270246764099,0.730000000000004,ClosedExpired,10,C,83.96,0.16,10,150,2017-12-22 16:00:00,0.099367045531886,0.053658204587219,0.540000000000006,83.79,,,,2017-12-29 16:00:00,,,,,,150,0.001909991643787,0.008714336874776,0.006431634111482,150,1
83.69,0.16,Mid,2017-12-22 13:30:00,84.5,2017-12-29 16:00:00,7,0.099687622689176,0.080746974378233,0.810000000000002,ClosedExpired,10,C,83.96,0.16,10,150,2017-12-22 16:00:00,0.099367045531886,0.053658204587219,0.540000000000006,83.79,,,,2017-12-29 16:00:00,,,,,,150,0.001911817421436,0.009678575696021,0.006431634111482,150,1
83.79,0.16,Mid,2017-12-22 15:30:00,84.5,2017-12-29 16:00:00,7,0.099568649514944,0.07069374115561,0.709999999999994,ClosedExpired,10,C,83.96,0.16,10,150,2017-12-22 16:00:00,0.099367045531886,0.053658204587219,0.540000000000006,83.79,,,,2017-12-29 16:00:00,,,,,,150,0.001909535744122,0.008473564864542,0.006431634111482,150,1
82.9,0.425,Mid,2017-12-01 11:30:00,85,2017-12-29 16:00:00,28,0.066829657073927,0.140342279855247,2.09999999999999,ClosedExpired,10,C,83.44,0.425,10,415,2017-12-01 16:00:00,0.066397154499384,0.103579561019039,1.56,83.79,,,,2017-12-29 16:00:00,,,,,,415,0.005126658624849,0.025331724969843,0.01869606903164,415,1
83.31,0.445,Mid,2017-12-01 15:30:00,85,2017-12-29 16:00:00,28,0.069630210744723,0.117675056158581,1.69,ClosedExpired,10,C,83.44,0.445,10,435,2017-12-01 16:00:00,0.069521726475825,0.108453893302288,1.56,83.79,,,,2017-12-29 16:00:00,,,,,,435,0.005341495618773,0.020285679990397,0.01869606903164,435,1
82.32,0.115,Mid,2017-12-07 11:30:00,85,2017-12-29 16:00:00,22,0.023177290396678,0.062115138263098,2.68000000000001,ClosedExpired,10,C,82.57,0.115,10,105,2017-12-07 16:00:00,0.0231071157255,0.056150291212966,2.43000000000001,83.79,,,,2017-12-29 16:00:00,,,,,,105,0.001396987366375,0.032555879494655,0.02942957490614,105,1
82.47,0.115,Mid,2017-12-07 15:30:00,85,2017-12-29 16:00:00,22,0.023135134539282,0.058531890384382,2.53,ClosedExpired,10,C,82.57,0.115,10,105,2017-12-07 16:00:00,0.0231071157255,0.056150291212966,2.43000000000001,83.79,,,,2017-12-29 16:00:00,,,,,,105,0.001394446465381,0.03067782223839,0.02942957490614,105,1
82.84,0.065,Mid,2017-12-13 11:30:00,85,2017-12-29 16:00:00,16,0.017899716320618,0.038663387252535,2.16,ClosedExpired,10,C,83.08,0.065,10,55,2017-12-13 13:30:00,0.01784800794415,0.034268175252769,1.92,83.79,,,,2017-12-29 16:00:00,,,,,,55,0.000784645098986,0.026074360212458,0.023110255175734,55,1
84,0.135,Mid,2017-12-21 11:30:00,85,2017-12-29 16:00:00,8,0.073325892857143,0.073325892857143,1,ClosedExpired,10,C,84.26,0.135,10,125,2017-12-21 13:30:00,0.073099632091147,0.054093727747448,0.739999999999995,83.79,,,,2017-12-29 16:00:00,,,,,,125,0.001607142857143,0.011904761904762,0.00878234037503,125,1
83,0.265,Mid,2017-11-30 11:30:00,85.5,2017-12-29 16:00:00,29,0.040184877440798,0.100462193601994,2.5,ClosedExpired,10,C,83.35,0.265,10,255,2017-11-30 13:30:00,0.040016134704094,0.086034689613802,2.15000000000001,83.79,,,,2017-12-29 16:00:00,,,,,,255,0.003192771084337,0.030120481927711,0.025794841031794,255,1
84,0.025,Mid,2017-12-21 11:30:00,86,2017-12-29 16:00:00,8,0.013578869047619,0.027157738095238,2,ClosedExpired,10,C,84.07,0.025,10,15,2017-12-21 15:30:00,0.013567562745331,0.02618539609849,1.93000000000001,83.79,,,,2017-12-29 16:00:00,,,,,,15,0.000297619047619,0.023809523809524,0.022957059593196,15,1
84.68,0.02,Mid,2018-01-02 13:30:00,87.5,2018-01-12 16:00:00,10,0.008620689655172,0.024310344827586,2.81999999999999,ClosedExpired,10,C,84.98,0.02,10,10,2018-01-02 15:30:00,0.008590256530948,0.02164744645799,2.52,87.5,,,,2018-01-12 16:00:00,,,,,,10,0.000236183278224,0.03330184222957,0.029654036243822,10,1
85.68,0.09,Mid,2018-01-03 11:30:00,87.5,2018-01-12 16:00:00,9,0.042600373482727,0.077532679738562,1.81999999999999,ClosedExpired,10,C,86.45,0.09,10,80,2018-01-03 13:30:00,0.042220936957779,0.044331983805668,1.05,87.5,,,,2018-01-12 16:00:00,,,,,,80,0.001050420168067,0.021241830065359,0.012145748987854,80,1
86.45,0.27,Mid,2018-01-03 13:30:00,87.5,2018-01-12 16:00:00,9,0.126662810873337,0.132995951417004,1.05,ClosedExpired,10,C,86.9,0.27,10,260,2018-01-03 15:30:00,0.126006904487917,0.07560414269275,0.599999999999994,87.5,,,,2018-01-12 16:00:00,,,,,,260,0.003123192596877,0.012145748987854,0.006904487917146,260,1
85.99,0.09,Mid,2018-01-05 11:30:00,87.5,2018-01-12 16:00:00,7,0.054574452178825,0.082407422790026,1.51000000000001,ClosedExpired,10,C,86.27,0.09,10,80,2018-01-05 13:30:00,0.054397324015963,0.066908708539635,1.23,87.5,,,,2018-01-12 16:00:00,,,,,,80,0.001046633329457,0.017560181416444,0.014257563463545,80,1
86.27,0.125,Mid,2018-01-05 13:30:00,87.5,2018-01-12 16:00:00,7,0.07555183891106,0.092928761860604,1.23,ClosedExpired,10,C,86.44,0.125,10,115,2018-01-05 15:30:00,0.075403252462484,0.079927447610234,1.06,87.5,,,,2018-01-12 16:00:00,,,,,,115,0.001448939376377,0.014257563463545,0.012262841277187,115,1
86.44,0.15,Mid,2018-01-05 15:30:00,87.5,2018-01-12 16:00:00,7,0.090483902954981,0.09591293713228,1.06,ClosedExpired,10,C,86.67,0.15,10,140,2018-01-05 16:00:00,0.090243781832567,0.07490233892103,0.829999999999998,87.5,,,,2018-01-12 16:00:00,,,,,,140,0.001735307727904,0.012262841277187,0.009576554747894,140,1
85.68,0.05,Mid,2018-01-03 11:30:00,88,2018-01-12 16:00:00,9,0.02366687415707,0.054907148044403,2.31999999999999,ClosedExpired,10,C,86.45,0.05,10,40,2018-01-03 13:30:00,0.023456076087655,0.036356917935865,1.55,87.5,,,,2018-01-12 16:00:00,,,,,,40,0.000583566760037,0.027077497665733,0.017929438982071,40,1
86.45,0.16,Mid,2018-01-03 13:30:00,88,2018-01-12 16:00:00,9,0.075059443480496,0.116342137394769,1.55,ClosedExpired,10,C,86.9,0.16,10,150,2018-01-03 15:30:00,0.074670758215062,0.082137834036568,1.09999999999999,87.5,,,,2018-01-12 16:00:00,,,,,,150,0.001850780798149,0.017929438982071,0.012658227848101,150,1
85.99,0.05,Mid,2018-01-05 11:30:00,88,2018-01-12 16:00:00,7,0.030319140099347,0.060941471599688,2.01000000000001,ClosedExpired,10,C,86.27,0.05,10,40,2018-01-05 13:30:00,0.030220735564424,0.052281872526454,1.73,87.5,,,,2018-01-12 16:00:00,,,,,,40,0.000581462960809,0.023374811024538,0.020053320969051,40,1
86.27,0.07,Mid,2018-01-05 13:30:00,88,2018-01-12 16:00:00,7,0.042309029790194,0.073194621537035,1.73,ClosedExpired,10,C,86.44,0.07,10,60,2018-01-05 15:30:00,0.042225821378991,0.065872281351226,1.56,87.5,,,,2018-01-12 16:00:00,,,,,,60,0.000811406050771,0.020053320969051,0.018047200370199,60,1
86.44,0.075,Mid,2018-01-05 15:30:00,88,2018-01-12 16:00:00,7,0.045241951477491,0.070577444304886,1.56,ClosedExpired,10,C,86.67,0.075,10,65,2018-01-05 16:00:00,0.045121890916284,0.060012114918657,1.33,87.5,,,,2018-01-12 16:00:00,,,,,,65,0.000867653863952,0.018047200370199,0.015345563632168,65,1
85.68,0.03,Mid,2018-01-03 11:30:00,88.5,2018-01-12 16:00:00,9,0.014200124494242,0.040044351073763,2.81999999999999,ClosedExpired,10,C,86.45,0.03,10,20,2018-01-03 13:30:00,0.014073645652593,0.028850973587816,2.05,87.5,,,,2018-01-12 16:00:00,,,,,,20,0.000350140056022,0.032913165266106,0.023713128976287,20,1
86.45,0.09,Mid,2018-01-03 13:30:00,88.5,2018-01-12 16:00:00,9,0.042220936957779,0.086552920763447,2.05,ClosedExpired,10,C,86.9,0.09,10,80,2018-01-03 15:30:00,0.042002301495972,0.067203682393556,1.59999999999999,87.5,,,,2018-01-12 16:00:00,,,,,,80,0.001041064198959,0.023713128976287,0.018411967779056,80,1
85.99,0.025,Mid,2018-01-05 11:30:00,88.5,2018-01-12 16:00:00,7,0.015159570049674,0.038050520824681,2.51000000000001,ClosedExpired,10,C,86.67,0.025,10,15,2018-01-05 16:00:00,0.015040630305428,0.027524353458933,1.83,87.5,,,,2018-01-12 16:00:00,,,,,,15,0.000290731480405,0.029189440632632,0.021114572516442,15,1
86.27,0.035,Mid,2018-01-05 13:30:00,88.5,2018-01-12 16:00:00,7,0.021154514895097,0.047174568216066,2.23,ClosedExpired,10,C,86.67,0.035,10,25,2018-01-05 16:00:00,0.021056882427599,0.038534094842506,1.83,87.5,,,,2018-01-12 16:00:00,,,,,,25,0.000405703025385,0.025849078474557,0.021114572516442,25,1
86.44,0.035,Mid,2018-01-05 15:30:00,88.5,2018-01-12 16:00:00,7,0.021112910689496,0.043492596020361,2.06,ClosedExpired,10,C,86.67,0.035,10,25,2018-01-05 16:00:00,0.021056882427599,0.038534094842506,1.83,87.5,,,,2018-01-12 16:00:00,,,,,,25,0.000404905136511,0.023831559463212,0.021114572516442,25,1
86.45,0.045,Mid,2018-01-03 13:30:00,89,2018-01-12 16:00:00,9,0.02111046847889,0.053831694621168,2.55,ClosedExpired,10,C,86.9,0.045,10,35,2018-01-03 15:30:00,0.021001150747986,0.044102416570771,2.09999999999999,87.5,,,,2018-01-12 16:00:00,,,,,,35,0.000520532099479,0.029496818970503,0.024165707710012,35,1
