,stock_price_at_STO_offer,STO_strike,STO_days_long,STO_offer_ARR,stock_price_at_open,STO_ask_fee%,STO_offer_strike_delta%,45 day SMA,30 day SMA,15 day SMA,10 day SMA,Yearly Min,Yearly Max,1 days old,2 days old,3 days old,4 days old,5 days old,RSI,MFI,MACD,45 day vel,30 day vel,15 day vel,10 day vel,5 day vel,2 day vel,ER - Expiry,RandomForest_d7,RandomForest_d15,RandomForest_d19,KNNeighbors_2,AdaBoost,GaussianNB,SVC linear
3023,81.79,81.0,7.0,0.6407087838191884,81.96,0.012287565717080326,-0.009658882503973667,78.87644424444439,78.54166633333334,80.24399960000002,80.62300009999987,76.099998,92.58000200000001,81.43,80.889999,80.980003,79.91999799999999,79.889999,84.31799037126461,74.49785005522735,0.5505121948249335,0.024191036627141015,0.20692103314794216,0.17160730000000043,0.200788090909092,0.49900050000000395,0.7600020000000001,22.0,,,,,,,
5757,76.06,78.5,18.0,0.19595275659567013,76.68,0.009663423612937157,0.032079936891927396,84.62733377777765,85.39833326666663,84.3333338666667,82.25500029999986,75.779999,89.07,76.07,76.940002,78.349998,79.720001,84.529999,19.328249620260124,19.54079700875154,-0.5389383431107713,0.010583638603425528,-0.2086117201334817,-1.0400358285714286,-1.6594547212121216,-1.0160001999999992,-0.2900009999999895,59.0,,,,,,,
650,80.54,80.0,22.0,0.2945741246585547,80.87,0.017755152719145764,-0.006704742984852324,82.01622264444434,81.83866733333328,82.01000113333339,81.7730002999999,80.489998,95.120003,81.099998,81.550003,81.75,82.290001,82.58000200000001,35.814887783265675,41.43681626551703,0.15254768748371053,-0.010673224901185708,0.02187318309232492,-0.09710733928571423,-0.13193930303030324,-0.42300040000000083,-0.5999979999999994,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5308,87.08,87.5,9.0,0.4121688868473434,87.32,0.010163068442811209,0.004823151125401949,84.89222246666652,86.03900019999995,87.6060003333334,87.98200079999987,76.099998,89.0,88.010002,89.0,88.370003,88.529999,88.300003,50.05586832638184,49.81261672178569,1.047088471009054,0.16809355322793154,0.21172191991101225,0.1125001357142854,0.017696969696969534,-0.38600009999999974,-1.2300029999999964,-6.0,,,,,,,
5360,87.05,88.5,23.0,0.13763953749719052,87.32,0.008673176335439403,0.01665709362435385,84.89222246666652,86.03900019999995,87.6060003333334,87.98200079999987,76.099998,89.0,88.010002,89.0,88.370003,88.529999,88.300003,50.05586832638184,49.81261672178569,1.047088471009054,0.16809355322793154,0.21172191991101225,0.1125001357142854,0.017696969696969534,-0.38600009999999974,-1.2300029999999964,-20.0,,,,,,,
3781,80.8,80.0,10.0,0.5149752475247524,80.88,0.014108910891089108,-0.009900990099009866,82.28888897777769,82.80033336666666,82.62200006666669,82.1650000999999,76.099998,92.58000200000001,80.239998,80.559998,81.209999,82.239998,82.889999,32.470811312258604,36.019536116032654,0.2226941918779553,0.03997758906455861,-0.03734150011123465,-0.25196433928571443,-0.4410305272727276,-0.43499909999999886,0.31000500000000386,64.0,,,,,,,
2266,76.46,74.5,15.0,0.7192431772604413,76.6,0.02955793879152498,-0.025634318597959636,79.9182223555555,79.39566673333336,78.30533340000001,77.35500019999988,76.260002,92.58000200000001,76.739998,76.379997,76.639999,76.260002,77.470001,19.670293743733765,22.835646217777096,-0.6049948023088549,-0.0964387462450593,-0.15961958887652947,-0.3399286035714283,-0.2799396484848481,0.07999969999999906,-0.12999700000000303,50.0,,,,,,,
2234,76.16,76.5,25.0,0.18499212184873948,76.38,0.012670693277310924,0.004464285714285759,80.3366668444444,79.79533356666668,79.04400013333334,78.41500079999989,76.260002,92.58000200000001,76.260002,77.470001,78.040001,78.230003,78.209999,23.872258305253425,37.47711018236126,-0.44259554385608535,-0.08928852859025035,-0.11850054571746382,-0.29835699642857133,-0.44878793939393896,-0.4960006999999991,0.379997000000003,45.0,,,,,,,
4037,82.5,82.5,28.0,0.1587987012987013,82.64,0.01218181818181818,0.0,82.58333315555547,82.55099993333332,81.85533300000004,82.45099949999987,76.099998,92.58000200000001,82.279999,82.889999,83.57,83.459999,83.290001,67.06702264835718,64.00719041553702,0.14168918126432622,-0.015409746508563905,-0.05553951501668525,0.2166071928571432,0.1729093515151525,-0.3109992999999975,0.27000400000000013,29.0,,,,,,,
1088,81.81,82.5,23.0,0.14354575554173776,82.08,0.009045348979342378,0.008434176751008406,81.76666717777766,81.82800039999996,81.39000040000002,81.15800019999988,79.5,95.120003,82.93,82.129997,80.620003,80.910004,81.209999,52.33985393217681,38.84609142135152,-0.06292785094478376,-0.0102345204216074,-0.042496100556173574,0.017678499999999733,0.31575758787878827,0.6409987000000001,0.02999899999998945,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,83.31,82.5,21.0,0.3244194088630531,83.44,0.01866522626335374,-0.00972272236226146,82.46333326666657,82.58366646666666,81.75533293333338,81.30799949999988,76.099998,92.58000200000001,82.269997,81.66999799999999,81.110001,81.41999799999999,81.099998,50.67871029099403,56.68764123675965,-0.04225996381190407,-0.011774720158102816,-0.08569300422691878,-0.06092864642857155,0.2752726606060609,0.49000020000000294,1.0200040000000001,43.0,,,,,,,
7382,77.37,78.5,10.0,0.2948494248416699,77.5,0.008078066434018353,0.014605144112705123,75.60088862222212,74.82299966666665,74.23733333333338,74.39899999999982,72.809998,89.07,74.870003,76.019997,74.870003,75.019997,73.220001,52.7480187151898,53.569443724737155,-0.7328553680780951,-0.10364030368906457,-0.07548158442714137,0.09442867499999977,0.21000040000000025,-0.029998800000001324,0.0,8.0,,,,,,,
827,80.71,80.5,23.0,0.24479753061147536,80.9,0.015425597819353242,-0.002601908065914927,81.83755613333322,81.77966719999996,81.45400033333337,81.13000029999989,79.5,95.120003,80.120003,79.5,80.699997,80.5,81.099998,40.17590840522944,33.77395074736884,-0.06339338086522174,-0.023467730434782598,-0.04235152969966626,-0.16371435357142905,-0.25406078181818287,0.08400039999999934,1.0899959999999993,29.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
7311,74.48,74.5,7.0,0.6580865428878317,74.87,0.012620837808807732,0.00026852846401713236,76.19266633333324,74.94466613333331,74.22399966666671,74.06399929999982,72.809998,89.07,74.870003,75.019997,73.220001,74.610001,72.809998,55.873650714780815,58.112345724628796,-0.9023446779146191,-0.17029119051383398,-0.0991012137931035,0.032535621428571554,0.2545454606060607,0.44699940000000143,1.1499940000000066,15.0,,,,,,,
6080,78.47,80.5,18.0,0.1395437746909647,78.82,0.006881610806677711,0.02586975914362178,83.30933346666656,82.49866689999995,77.15666653333338,76.17399979999985,74.889999,89.07,75.860001,74.889999,75.75,76.540001,76.209999,29.021374424275336,27.239447928198857,-2.007410427120246,-0.22783926627140974,-0.5667096981090101,-0.32824999642857133,0.018060642424242702,0.20899969999999968,1.6699980000000068,45.0,,,,,,,
1747,80.9,80.0,8.0,0.7951946847960444,81.05,0.017428924598269467,-0.011124845488257177,81.4057779777777,81.38166680000002,80.83533313333332,80.66200019999988,79.5,94.470001,80.599998,80.860001,81.279999,80.970001,80.959999,44.704038841816114,24.801345552981545,-0.19566429039963334,-0.02622795335968389,-0.060936641601779806,-0.01989288928571428,0.0895752969696972,-0.09200069999999982,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5326,87.08,87.0,16.0,0.3222252526412494,87.32,0.014124942581534222,-0.0009186954524574907,84.89222246666652,86.03900019999995,87.6060003333334,87.98200079999987,76.099998,89.0,88.010002,89.0,88.370003,88.529999,88.300003,50.05586832638184,49.81261672178569,1.047088471009054,0.16809355322793154,0.21172191991101225,0.1125001357142854,0.017696969696969534,-0.38600009999999974,-1.2300029999999964,-13.0,,,,,,,
3904,82.9,82.5,14.0,0.3742460796139927,83.37,0.014354644149577803,-0.004825090470446389,82.46333326666657,82.58366646666666,81.75533293333338,81.30799949999988,76.099998,92.58000200000001,82.269997,81.66999799999999,81.110001,81.41999799999999,81.099998,50.67871029099403,56.68764123675965,-0.04225996381190407,-0.011774720158102816,-0.08569300422691878,-0.06092864642857155,0.2752726606060609,0.49000020000000294,1.0200040000000001,50.0,,,,,,,
6703,74.78,76.0,28.0,0.14817273526152905,74.93,0.011366675581706337,0.016314522599625552,80.37888879999988,76.74766616666665,75.56933240000005,74.87299959999982,73.599998,89.07,73.599998,74.529999,75.239998,74.559998,74.120003,36.76591275426398,40.18032646388738,-1.5390500164486014,-0.388494114624506,-0.2314861323692992,-0.27446425714285744,-0.20442460606060697,-0.19200000000000017,0.8199999999999932,15.0,,,,,,,
5277,88.71,89.0,35.0,0.168695750197272,88.77,0.016176304813437042,0.0032690790215309014,84.41955586666653,85.53866706666662,87.40066686666673,87.74500049999986,76.099998,88.529999,88.529999,88.300003,88.25,87.150002,87.43,61.182948393764676,50.8041276585834,1.0656321538648776,0.17327667852437428,0.22720797463848721,0.1355001785714286,0.16454577575757542,0.27200009999999963,-0.1599960000000067,-27.0,,,,,,,
1732,80.35,79.5,23.0,0.3288466221152025,80.79,0.020721841941505913,-0.01057871810827622,81.44911142222215,81.39366683333336,80.85266666666666,80.66200019999988,79.5,94.82,80.860001,81.279999,80.970001,80.959999,80.599998,46.13029466954561,31.648872941414453,-0.19807295786032875,-0.028585003557312354,-0.05616242602892106,-0.02717858214285711,0.06678768484848496,-0.08300019999999933,-0.26000299999999754,-13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
7205,74.07,72.5,16.0,0.7283861549885244,74.78,0.03192925610908601,-0.021196165789118312,76.72377746666656,74.93633276666665,74.03999946666671,73.87799919999982,72.809998,89.07,73.220001,74.610001,72.809998,73.699997,74.0,51.74127295796856,52.4223962793325,-1.0668938929554566,-0.22928329196310934,-0.11134816173526146,-0.037928621428571514,0.009333272727272317,0.30500030000000183,1.7999960000000073,8.0,,,,,,,
3427,83.49,81.5,31.0,0.3130759333742886,83.61,0.026590010779734104,-0.02383518984309492,80.84822195555547,82.12233343333331,82.97866666666668,83.21699979999988,76.099998,92.58000200000001,83.709999,83.470001,83.16999799999999,83.470001,83.239998,71.05279502534927,66.5236840121162,0.7401317782499639,0.1601212285902503,0.11637593926585084,0.09553566428571406,0.09654549090909095,0.06800010000000185,-0.16999799999999254,64.0,,,,,,,
5805,75.6,77.5,30.0,0.16013007054673722,76.03,0.013161375661375662,0.02513227513227521,84.35822264444431,84.90033343333329,82.74466706666672,80.04800029999987,75.779999,89.07,76.41999799999999,75.779999,76.07,76.940002,78.349998,20.72066461498595,17.58660478671014,-1.1147875738847146,-0.049978939920948644,-0.3434860447163516,-1.1712143392857142,-1.4767273515151516,-0.0930000000000007,-0.11999499999998875,43.0,,,,,,,
892,81.6,80.0,7.0,1.3419117647058825,82.11,0.02573529411764706,-0.019607843137254832,81.77288955555544,81.7263339333333,81.2533340666667,80.7960006999999,79.5,95.120003,80.910004,81.209999,80.120003,79.5,80.699997,41.45234294389688,33.05413358189281,-0.12597319856792363,-0.027214744005270127,-0.05804000756395997,-0.14567847500000056,-0.09963605454545497,0.3030006999999998,-0.29000100000000373,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2055,80.08,80.0,16.0,0.1438600462037962,80.2,0.006306193806193806,-0.0009990009990009777,81.02688904444439,80.5730000666667,80.29333346666668,80.24299999999988,79.5,92.58000200000001,80.160004,80.209999,80.489998,80.599998,80.16999799999999,40.78659020072888,48.85726825380635,-0.22757380861491075,-0.05026351554677208,-0.03480979354838707,-0.027500082142857197,-0.02151530909090954,-0.16099920000000056,-0.20000500000000443,64.0,,,,,,,
1335,81.33,80.0,10.0,0.7337698266322391,81.4,0.020103282921431206,-0.016353129226607626,81.82911162222211,81.74733379999998,81.93466700000002,82.12200019999989,79.5,95.120003,81.610001,81.08000200000001,81.440002,82.309998,82.760002,50.17545716033696,48.46174360091499,0.11624873846354451,-0.0049947454545454465,-0.0035817882091213724,0.011107100000000156,-0.18909087272727207,-0.19700009999999965,-0.370002999999997,22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4394,85.68,85.5,23.0,0.21300186741363208,86.45,0.013422035480859008,-0.002100840336134533,82.82666693333321,82.7136670666666,83.43200073333338,83.66400059999988,76.099998,90.889999,83.639999,84.019997,83.900002,83.980003,83.970001,69.68541763048059,75.43457634503285,0.37300044198934756,0.01704876561264825,0.11196665806451625,0.12178556428571428,0.20072688484848475,0.1839989000000017,1.3900000000000006,8.0,,,,,,,
3744,80.35,79.5,18.0,0.3621482403374127,80.56,0.017859365276913505,-0.01057871810827622,82.27866659999992,82.84966656666667,82.82133326666668,82.4849997999999,76.099998,92.58000200000001,80.559998,81.209999,82.239998,82.889999,82.940002,27.712853295031934,28.978975572174235,0.31170139356302784,0.051620543346508535,-0.016852081201334808,-0.21571444642857177,-0.4198185939393945,-0.6980002000000014,-0.3199999999999932,59.0,,,,,,,
2477,76.97,76.5,31.0,0.2256325254497982,77.23,0.019163310380667795,-0.006106275172144977,79.16844459999997,78.37666673333338,76.75600019999999,76.46999969999987,76.099998,92.58000200000001,76.33000200000001,76.099998,76.449997,76.470001,76.720001,32.921757533110764,39.44045608401547,-0.73296337228994,-0.1256824891963109,-0.18430256907675197,-0.10075011428571437,-0.02181803030303065,0.008000300000000493,0.23999799999998572,25.0,,,,,,,
1219,82.09,82.0,17.0,0.2667803630162017,82.16,0.012425386770617615,-0.0010963576562310075,81.76555619999989,81.9003339333333,81.55066680000002,82.13400039999988,79.5,95.120003,83.489998,82.260002,82.07,82.959999,82.93,58.57444751036759,50.682026115960056,0.10691946154504581,0.011250307246376766,-0.014298138820912219,0.21721437142857147,0.2427878060606061,0.10200040000000143,-0.7299959999999999,22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2564,78.68,78.5,28.0,0.1988161812767812,78.78,0.015251652262328417,-0.0022877478393493493,78.97533346666661,78.1926665666667,76.83933306666668,76.99599989999987,76.099998,92.58000200000001,78.779999,77.18,76.57,76.33000200000001,76.099998,75.88788028891969,66.04127202075757,-0.5850079817294246,-0.11288935125164683,-0.14504561001112337,0.12135711785714297,0.2597573757575762,0.7609993000000004,0.25,22.0,,,,,,,
284,82.41,80.5,15.0,0.6717429114589655,82.64,0.027605873073656115,-0.023176798932168386,81.89355573333324,82.02166699999998,81.76200060000004,82.04899989999987,80.489998,95.120003,82.309998,82.889999,82.019997,81.639999,82.699997,62.76775934255949,60.7949895273392,-0.020079906471041506,0.004650878260869622,-0.024954379532814236,0.10742834999999994,0.08163623636363643,0.08300109999999848,-0.3999939999999924,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5603,77.47,79.5,24.0,0.17373660771911706,78.05,0.011423776945914548,0.026203691751645813,85.20666711111099,86.3503334333333,87.16066746666671,86.96100089999985,76.099998,89.07,84.529999,89.07,87.300003,86.779999,88.010002,29.759967147693246,35.764960653216804,0.7144913435525508,0.12664821330698284,0.08802452614015573,-0.24032145000000008,-0.654848648484849,-1.6890000000000016,-4.809998000000007,57.0,,,,,,,
5650,74.07,74.0,7.0,1.1509865185442343,74.88,0.022073714054272987,-0.0009450519778586902,84.78533377777765,85.66900003333329,85.0913340666667,83.57700039999986,76.07,89.07,76.940002,78.349998,79.720001,84.529999,89.07,21.849638729823326,25.098104504004922,-0.2007987191870726,0.042429496969696924,-0.1326117270300334,-0.8660715357142859,-1.595697042424243,-1.9699997000000011,-0.8700020000000137,71.0,,,,,,,
2823,79.77,78.5,21.0,0.3606051923088404,79.84,0.02074714805064561,-0.015920772220132832,78.78933324444439,78.05866643333337,79.07599946666669,79.8249991999999,76.099998,92.58000200000001,80.550003,80.220001,80.089996,80.07,80.089996,83.33344143093899,75.77915758068667,0.3031372649325814,-0.03162849459815543,0.11433587163515023,0.2693570785714284,0.14103041212121262,0.010000500000002433,-0.6600040000000007,15.0,,,,,,,
1278,81.05,81.5,15.0,0.2236685173761053,81.16,0.00919185687847008,0.005552128315854446,81.79044497777767,81.85200069999996,81.69400026666669,82.29700009999988,79.5,95.120003,82.309998,82.760002,83.489998,82.260002,82.07,53.627452227291776,50.31131276861845,0.15439430954078015,0.00905795691699603,-0.004716417575083557,0.18621430000000014,0.058000042424242455,-0.2819999999999993,-0.8699959999999862,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3329,83.2,81.5,32.0,0.2878981370192308,83.43,0.025240384615384616,-0.020432692307692343,79.93311084444437,81.39466646666665,82.3346664666667,82.61100009999987,76.099998,92.58000200000001,82.739998,82.760002,82.959999,82.809998,82.410004,75.34276922794382,78.83168701391432,0.7704424018990348,0.17380107391304345,0.12876088676307004,0.10385722142857107,0.09618182424242365,0.03800050000000113,0.370002999999997,-25.0,,,,,,,
4832,86.78,86.0,7.0,0.7060135646791557,87.05,0.013539986171929013,-0.008988246139663529,83.67599997777766,84.63233363333327,86.24666600000005,87.04099959999988,76.099998,88.0,88.0,86.970001,87.519997,86.93,86.08000200000001,70.07932967732395,60.394113525077586,0.9872574913746,0.15047036126482224,0.2052346226918799,0.2658214857142859,0.09993944242424296,0.14800029999999964,-0.5699999999999932,8.0,,,,,,,
5476,87.68,88.0,29.0,0.19450627674301527,88.65,0.015453923357664233,0.003649635036496272,85.0228892444443,86.18133366666662,87.64133406666673,87.91200109999986,76.099998,89.0,86.779999,88.010002,89.0,88.370003,88.529999,56.94765667945966,48.65928200801223,1.0034439260718382,0.16455073491436106,0.19910568943270304,0.08096439285714263,-0.018302963636363783,-0.4360000999999983,0.5200040000000001,-27.0,,,,,,,
4409,85.68,86.0,30.0,0.17395152505446626,86.45,0.014297385620915032,0.003734827264238949,82.82666693333321,82.7136670666666,83.43200073333338,83.66400059999988,76.099998,90.889999,83.639999,84.019997,83.900002,83.980003,83.970001,69.68541763048059,75.43457634503285,0.37300044198934756,0.01704876561264825,0.11196665806451625,0.12178556428571428,0.20072688484848475,0.1839989000000017,1.3900000000000006,1.0,,,,,,,
4265,83.89,83.5,8.0,0.4051808916438193,83.99,0.008880677077124807,-0.004648945047085476,82.769333711111,82.42433373333328,83.08533480000006,83.30000149999988,76.099998,90.889999,83.980003,83.970001,83.849998,82.870003,82.440002,70.55888750715758,74.36227867446571,0.3077304087345908,-0.0009064183135704468,0.10218698464961079,0.1027142964285711,0.13599998181818143,0.21900030000000045,-0.08000099999999577,29.0,,,,,,,
3130,81.68,80.5,16.0,0.4315048053379039,81.74,0.0189152791380999,-0.014446620959843373,78.9853331555555,79.07799980000001,80.76399973333335,81.12200059999986,76.099998,92.58000200000001,81.629997,81.980003,82.190002,81.43,80.889999,71.39783458139354,61.70541014013433,0.688125824953278,0.06059421093544145,0.21872304783092325,0.16614311785714309,0.22751515151515164,0.009999899999998264,0.13000499999999704,8.0,,,,,,,
7100,72.55,75.0,25.0,0.16702963473466576,73.18,0.01144038594073053,0.033769813921433536,77.371110911111,75.08666616666665,74.14399933333337,73.98099989999982,72.809998,89.07,72.809998,73.699997,74.0,72.889999,73.5,50.20372386360898,52.943111073302894,-1.1639870206140408,-0.28100134795783926,-0.1179755250278088,-0.08471423214285716,-0.11606093939393988,0.2250001999999981,1.8000030000000038,4.0,,,,,,,
4862,87.05,88.5,14.0,0.16472470665463199,87.13,0.006318207926479036,0.01665709362435385,83.67599997777766,84.63233363333327,86.24666600000005,87.04099959999988,76.099998,88.0,88.0,86.970001,87.519997,86.93,86.08000200000001,70.07932967732395,60.394113525077586,0.9872574913746,0.15047036126482224,0.2052346226918799,0.2658214857142859,0.09993944242424296,0.14800029999999964,-0.5699999999999932,1.0,,,,,,,
3279,82.65,82.5,9.0,0.4318074880688311,82.75,0.010647307924984875,-0.0018148820326679453,79.55888868888881,80.99533303333331,82.1340000666667,82.30199969999987,76.099998,92.58000200000001,82.809998,82.410004,82.43,82.599998,82.260002,70.95885932783325,72.293785610506,0.7842115168628785,0.1678761540184453,0.1415039321468298,0.08303563571428524,0.127878866666666,0.10999999999999802,0.15000100000000316,1.0,,,,,,,
3376,83.42,83.0,29.0,0.18784257475673574,83.55,0.014924478542315992,-0.005034763845600596,80.38022202222214,81.77333313333332,82.64799960000003,82.90999989999986,76.099998,92.58000200000001,83.470001,83.239998,83.110001,82.739998,82.760002,68.02522098835095,71.44489282803771,0.7574599024857973,0.16992489868247693,0.12113015528364841,0.10603574642857098,0.10096947272727198,0.12199999999999847,-0.3000030000000038,-27.0,,,,,,,
1432,80.79,81.0,16.0,0.24707188389652185,80.85,0.010830548335189998,0.002599331600445522,81.80733357777768,81.58566693333334,81.82600000000001,81.38499989999988,79.5,95.120003,80.730003,80.699997,81.529999,81.110001,81.239998,44.880989359754906,41.1822207959891,-0.01306577656413813,-0.019333336758893323,0.001577269410455952,-0.13078576428571417,-0.05533346060606095,0.11799979999999977,1.369995000000003,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,82.73,82.0,10.0,0.5184032394536443,82.76,0.014202828478182035,-0.00882388492687059,82.01977828888879,81.95500056666661,82.26600040000007,82.2690010999999,80.489998,95.120003,81.93,81.75,81.989998,82.550003,82.800003,57.778141983612876,55.01945306440708,0.21601608514919998,0.003288549143610058,0.01979757397107899,-0.00682130714285693,-0.03800012727272641,-0.05800019999999933,0.3600009999999969,57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
937,81.6,81.5,21.0,0.22258695144724555,81.93,0.012806372549019607,-0.0012254901960783617,81.77288955555544,81.7263339333333,81.2533340666667,80.7960006999999,79.5,95.120003,80.910004,81.209999,80.120003,79.5,80.699997,41.45234294389688,33.05413358189281,-0.12597319856792363,-0.027214744005270127,-0.05804000756395997,-0.14567847500000056,-0.09963605454545497,0.3030006999999998,-0.29000100000000373,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2968,80.84,80.0,30.0,0.2603702787398977,80.99,0.02140029688273132,-0.010390895596239527,78.81022197777773,78.27133300000001,79.85666600000003,80.24699919999988,76.099998,92.58000200000001,80.980003,79.91999799999999,79.889999,80.550003,80.220001,75.92181391798123,67.24083555256836,0.44436320831388154,-0.0021963234519104123,0.16989096373748602,0.13778581071428556,0.09266707878787873,0.1769995999999992,-0.09000399999999331,1.0,,,,,,,
6766,74.87,74.0,16.0,0.5088403232269266,75.08,0.02230532923734473,-0.011620141578736537,79.55066666666654,75.74566626666663,74.86199960000005,74.39899989999981,73.599998,89.07,74.150002,75.120003,74.41999799999999,73.599998,74.529999,40.45805266673594,44.98336392772088,-1.4155776259241286,-0.37697105125164687,-0.10035372769744165,-0.12207136785714308,-0.01703041818181808,0.051000400000000924,-0.1600040000000007,22.0,,,,,,,
1496,80.0,82.0,21.0,0.11840773809523808,80.13,0.006812499999999999,0.025,81.73755579999991,81.45566686666668,81.55533346666668,81.10699999999989,79.5,95.120003,80.849998,82.099998,80.730003,80.699997,81.529999,38.494536999884005,42.60113613945323,-0.06623622859372498,-0.025338603820816926,-0.0002692053392659069,-0.1509286214285716,-0.07048489696969751,-0.10399929999999956,-0.7299950000000024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6663,74.76,75.0,7.0,0.4149946495452113,74.93,0.00795880149812734,0.003210272873194153,80.37888879999988,76.74766616666665,75.56933240000005,74.87299959999982,73.599998,89.07,73.599998,74.529999,75.239998,74.559998,74.120003,36.76591275426398,40.18032646388738,-1.5390500164486014,-0.388494114624506,-0.2314861323692992,-0.27446425714285744,-0.20442460606060697,-0.19200000000000017,0.8199999999999932,36.0,,,,,,,
