,stock_price_at_STO_offer,STO_ask_fee,STO_ask_fee_type,STO_offer_datetime,STO_strike,STO_expiry_datetime,STO_days_long,STO_offer_ARR,STO_offer_TQI,STO_offer_strike_delta,STO_xtn_state,STO_contracts,option_type,stock_price_BTC_offer,BTC_bid_fee,BTC_bid_fee_type,BTC_offer_datetime,BTC_contracts,stock_price_at_open,STO_open_fee,STO_open_commsn,STO_open_proceeds,STO_open_datetime,STO_open_ARR,STO_open_TQI,STO_open_strike_delta,stock_price_at_close,STO_close_strike_delta,BTC_close_commsn,BTC_close_proceeds,STO_close_datetime,STO_close_ARR,STO_close_TQI,Called_close_fee,Called_close_commsn,Called_close_proceeds,STO_xtn_net_proceeds
5409,82.64,0.285,Mid,2017-11-10 11:30:00,84,2017-11-24 16:00:00,14,0.089912356520537,0.12228080486793,1.36,ClosedExpired,10,C,,,,,,82.89,0.285,10,275,2017-11-10 15:30:00,0.089641176774727,0.099501706219947,1.11,81.42,,,,2017-11-24 16:00:00,,,,,,275
5410,82.64,0.285,Mid,2017-11-10 13:30:00,84,2017-11-24 16:00:00,14,0.089912356520537,0.12228080486793,1.36,ClosedExpired,10,C,,,,,,82.89,0.285,10,275,2017-11-10 15:30:00,0.089641176774727,0.099501706219947,1.11,81.42,,,,2017-11-24 16:00:00,,,,,,275
5411,82.9,0.405,Mid,2017-10-20 13:30:00,84.5,2017-11-24 16:00:00,35,0.050947785628123,0.081516457004997,1.59999999999999,ClosedExpired,10,C,,,,,,83.03,0.405,10,395,2017-10-20 15:30:00,0.050868016723732,0.074775984583885,1.47,81.42,,,,2017-11-24 16:00:00,,,,,,395
5412,83.2,0.45,Mid,2017-10-23 11:30:00,84.5,2017-11-24 16:00:00,32,0.061692457932692,0.0802001953125,1.3,ClosedExpired,10,C,,,,,,83.43,0.45,10,440,2017-10-23 13:30:00,0.06152238403452,0.065828950916936,1.06999999999999,81.42,,,,2017-11-24 16:00:00,,,,,,440
5413,83.44,0.565,Mid,2017-10-26 11:30:00,84.5,2017-11-24 16:00:00,29,0.085225394253976,0.090338917909214,1.06,ClosedExpired,10,C,,,,,,83.55,0.565,10,555,2017-10-26 15:30:00,0.085113188468602,0.080857529045173,0.950000000000003,81.42,,,,2017-11-24 16:00:00,,,,,,555
5414,83.42,0.555,Mid,2017-10-26 13:30:00,84.5,2017-11-24 16:00:00,29,0.083737051397581,0.090436015509387,1.08,ClosedExpired,10,C,,,,,,83.55,0.555,10,545,2017-10-26 15:30:00,0.083606760354114,0.079426422336408,0.950000000000003,81.42,,,,2017-11-24 16:00:00,,,,,,545
5415,83.21,0.305,Mid,2017-10-31 11:30:00,84.5,2017-11-24 16:00:00,24,0.055745002603854,0.071911053358972,1.29000000000001,ClosedExpired,10,C,,,,,,83.49,0.305,10,295,2017-10-31 13:30:00,0.055558050864375,0.056113631373019,1.01000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,295
5416,83.55,0.375,Mid,2017-11-01 13:30:00,84.5,2017-11-24 16:00:00,23,0.071227851065491,0.067666458512216,0.950000000000003,ClosedExpired,10,C,,,,,,83.79,0.375,10,365,2017-11-01 15:30:00,0.071023832874111,0.050426921340618,0.709999999999994,81.42,,,,2017-11-24 16:00:00,,,,,,365
5417,83.4,0.28,Mid,2017-11-02 11:30:00,84.5,2017-11-24 16:00:00,22,0.05570089383039,0.061270983213429,1.09999999999999,ClosedExpired,10,C,,,,,,83.52,0.28,10,270,2017-11-02 16:00:00,0.055620863810519,0.054508446534309,0.980000000000004,81.42,,,,2017-11-24 16:00:00,,,,,,270
5418,83.35,0.285,Mid,2017-11-02 13:30:00,84.5,2017-11-24 16:00:00,22,0.056729563178274,0.065238997655015,1.15000000000001,ClosedExpired,10,C,,,,,,83.52,0.285,10,275,2017-11-02 16:00:00,0.056614093521421,0.055481811650993,0.980000000000004,81.42,,,,2017-11-24 16:00:00,,,,,,275
5419,83.53,0.235,Mid,2017-11-06 11:30:00,84.5,2017-11-24 16:00:00,18,0.057048698405097,0.055337237452944,0.969999999999999,ClosedExpired,10,C,,,,,,83.76,0.235,10,225,2017-11-06 13:30:00,0.056892046057519,0.042100114082564,0.739999999999995,81.42,,,,2017-11-24 16:00:00,,,,,,225
5420,83.66,0.285,Mid,2017-11-06 15:30:00,84.5,2017-11-24 16:00:00,18,0.069079209498765,0.058026535978963,0.840000000000003,ClosedExpired,10,C,,,,,,83.75,0.285,10,275,2017-11-06 16:00:00,0.069004975124378,0.051753731343284,0.75,81.42,,,,2017-11-24 16:00:00,,,,,,275
5421,83.13,0.145,Mid,2017-11-08 11:30:00,84.5,2017-11-24 16:00:00,16,0.039790839648743,0.054513450318778,1.37,ClosedExpired,10,C,,,,,,83.34,0.145,10,135,2017-11-08 13:30:00,0.03969057475402,0.046041066714663,1.16,81.42,,,,2017-11-24 16:00:00,,,,,,135
5422,83.48,0.19,Mid,2017-11-09 11:30:00,84.5,2017-11-24 16:00:00,15,0.055382526752915,0.056490177287973,1.02,ClosedExpired,10,C,,,,,,83.62,0.19,10,180,2017-11-09 13:30:00,0.055289803077414,0.048655026708124,0.879999999999995,81.42,,,,2017-11-24 16:00:00,,,,,,180
5423,83.62,0.23,Mid,2017-11-09 13:30:00,84.5,2017-11-24 16:00:00,15,0.066929761620027,0.058898190225624,0.879999999999995,ClosedExpired,10,C,,,,,,84.09,0.23,10,220,2017-11-09 15:30:00,0.06655567447576,0.027287826535062,0.409999999999997,81.42,,,,2017-11-24 16:00:00,,,,,,220
5424,82.64,0.165,Mid,2017-11-10 13:30:00,84.5,2017-11-24 16:00:00,14,0.0520545221961,0.096821411284746,1.86,ClosedExpired,10,C,,,,,,82.89,0.165,10,155,2017-11-10 15:30:00,0.051897523395895,0.083555012667391,1.61,81.42,,,,2017-11-24 16:00:00,,,,,,155
5425,82.64,0.175,Mid,2017-11-10 11:30:00,84.5,2017-11-24 16:00:00,14,0.055209341723137,0.102689375605034,1.86,ClosedExpired,10,C,,,,,,82.96,0.175,10,165,2017-11-10 16:00:00,0.054996383799421,0.084694431051109,1.54000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,165
5426,83.2,0.33,Mid,2017-10-23 11:30:00,85,2017-11-24 16:00:00,32,0.045241135817308,0.081434044471154,1.8,ClosedExpired,10,C,,,,,,83.43,0.33,10,320,2017-10-23 13:30:00,0.045116414958648,0.070832771485077,1.56999999999999,81.42,,,,2017-11-24 16:00:00,,,,,,320
5427,83.44,0.405,Mid,2017-10-26 11:30:00,85,2017-11-24 16:00:00,29,0.061090769332496,0.095301600158694,1.56,ClosedExpired,10,C,,,,,,83.55,0.405,10,395,2017-10-26 15:30:00,0.061010338636786,0.08846499102334,1.45,81.42,,,,2017-11-24 16:00:00,,,,,,395
5428,83.42,0.405,Mid,2017-10-26 13:30:00,85,2017-11-24 16:00:00,29,0.061105415884721,0.09654655709786,1.58,ClosedExpired,10,C,,,,,,83.55,0.405,10,395,2017-10-26 15:30:00,0.061010338636786,0.08846499102334,1.45,81.42,,,,2017-11-24 16:00:00,,,,,,395
5429,83.54,0.33,Mid,2017-10-27 15:30:00,85,2017-11-24 16:00:00,28,0.051493724135572,0.075180837237935,1.45999999999999,ClosedExpired,10,C,,,,,,83.65,0.33,10,320,2017-10-27 16:00:00,0.051426009734438,0.069425113141491,1.34999999999999,81.42,,,,2017-11-24 16:00:00,,,,,,320
5430,83.21,0.185,Mid,2017-10-31 11:30:00,85,2017-11-24 16:00:00,24,0.033812542562993,0.060524451187758,1.79000000000001,ClosedExpired,10,C,,,,,,83.49,0.185,10,175,2017-10-31 13:30:00,0.03369914560626,0.050885709865453,1.51000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,175
5431,83.55,0.255,Mid,2017-11-01 13:30:00,85,2017-11-24 16:00:00,23,0.048434938724534,0.070230661150574,1.45,ClosedExpired,10,C,,,,,,83.79,0.255,10,245,2017-11-01 15:30:00,0.048296206354395,0.058438409688818,1.20999999999999,81.42,,,,2017-11-24 16:00:00,,,,,,245
5432,83.53,0.145,Mid,2017-11-06 11:30:00,85,2017-11-24 16:00:00,18,0.035200260718039,0.051744383255517,1.47,ClosedExpired,10,C,,,,,,83.76,0.145,10,135,2017-11-06 13:30:00,0.035103602886554,0.043528467579327,1.24,81.42,,,,2017-11-24 16:00:00,,,,,,135
5433,83.27,0.135,Mid,2017-11-07 11:30:00,85,2017-11-24 16:00:00,17,0.034808807634979,0.060219237208514,1.73,ClosedExpired,10,C,,,,,,83.57,0.135,10,125,2017-11-07 16:00:00,0.034683850804891,0.049597906650994,1.43000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,125
5434,83.22,0.14,Mid,2017-11-07 13:30:00,85,2017-11-24 16:00:00,17,0.036119711042312,0.064293085655315,1.78,ClosedExpired,10,C,,,,,,83.57,0.14,10,130,2017-11-07 16:00:00,0.035968437871738,0.051434866156586,1.43000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,130
5435,83.4,0.14,Mid,2017-11-07 15:30:00,85,2017-11-24 16:00:00,17,0.036041754831429,0.057666807730286,1.59999999999999,ClosedExpired,10,C,,,,,,83.57,0.14,10,130,2017-11-07 16:00:00,0.035968437871738,0.051434866156586,1.43000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,130
5436,83.48,0.105,Mid,2017-11-09 11:30:00,85,2017-11-24 16:00:00,15,0.030606133205558,0.046521322472448,1.52,ClosedExpired,10,C,,,,,,83.62,0.105,10,95,2017-11-09 13:30:00,0.03055489117436,0.042165749820617,1.38,81.42,,,,2017-11-24 16:00:00,,,,,,95
5437,83.62,0.14,Mid,2017-11-09 13:30:00,85,2017-11-24 16:00:00,15,0.040739854899147,0.056220999760823,1.38,ClosedExpired,10,C,,,,,,84.09,0.14,10,130,2017-11-09 15:30:00,0.040512149680898,0.036866056209617,0.909999999999997,81.42,,,,2017-11-24 16:00:00,,,,,,130
5438,82.64,0.095,Mid,2017-11-10 11:30:00,85,2017-11-24 16:00:00,14,0.029970785506846,0.070731053796156,2.36,ClosedExpired,10,C,,,,,,82.96,0.095,10,85,2017-11-10 16:00:00,0.029855179776829,0.060904566744731,2.04000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,85
5439,82.64,0.095,Mid,2017-11-10 13:30:00,85,2017-11-24 16:00:00,14,0.029970785506846,0.070731053796156,2.36,ClosedExpired,10,C,,,,,,82.96,0.095,10,85,2017-11-10 16:00:00,0.029855179776829,0.060904566744731,2.04000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,85
5440,82.89,0.085,Mid,2017-11-10 15:30:00,85,2017-11-24 16:00:00,14,0.026735087810006,0.056411035279114,2.11,ClosedExpired,10,C,,,,,,82.96,0.085,10,75,2017-11-10 16:00:00,0.026712529274005,0.05449355971897,2.04000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,75
5441,83.2,0.225,Mid,2017-10-23 11:30:00,85.5,2017-11-24 16:00:00,32,0.030846228966346,0.070946326622596,2.3,ClosedExpired,10,C,,,,,,83.43,0.225,10,215,2017-10-23 13:30:00,0.03076119201726,0.063675667475728,2.06999999999999,81.42,,,,2017-11-24 16:00:00,,,,,,215
5442,83.44,0.275,Mid,2017-10-26 11:30:00,85.5,2017-11-24 16:00:00,29,0.041481386583794,0.085451656362615,2.06,ClosedExpired,10,C,,,,,,83.55,0.275,10,265,2017-10-26 15:30:00,0.041426773148435,0.080782207639448,1.95,81.42,,,,2017-11-24 16:00:00,,,,,,265
5443,83.42,0.28,Mid,2017-10-26 13:30:00,85.5,2017-11-24 16:00:00,29,0.042245719624005,0.08787109681793,2.08,ClosedExpired,10,C,,,,,,83.55,0.28,10,270,2017-10-26 15:30:00,0.042179987205679,0.082250975051074,1.95,81.42,,,,2017-11-24 16:00:00,,,,,,270
5444,83.21,0.13,Mid,2017-10-31 11:30:00,85.5,2017-11-24 16:00:00,24,0.023760165044266,0.054410777951368,2.29000000000001,ClosedExpired,10,C,,,,,,83.49,0.13,10,120,2017-10-31 13:30:00,0.023680480696291,0.047597766199545,2.01000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,120
5445,83.55,0.16,Mid,2017-11-01 13:30:00,85.5,2017-11-24 16:00:00,23,0.030390549787943,0.059261572086488,1.95,ClosedExpired,10,C,,,,,,83.79,0.16,10,150,2017-11-01 15:30:00,0.030303502026287,0.051818988464951,1.70999999999999,81.42,,,,2017-11-24 16:00:00,,,,,,150
5446,83.48,0.06,Mid,2017-11-09 11:30:00,85.5,2017-11-24 16:00:00,15,0.017489218974605,0.035328222328702,2.02,ClosedExpired,10,C,,,,,,84.09,0.06,10,50,2017-11-09 15:30:00,0.017362349863242,0.024480913307171,1.41,81.42,,,,2017-11-24 16:00:00,,,,,,50
5447,83.62,0.09,Mid,2017-11-09 13:30:00,85.5,2017-11-24 16:00:00,15,0.02618990672088,0.049237024635255,1.88,ClosedExpired,10,C,,,,,,84.09,0.09,10,80,2017-11-09 15:30:00,0.026043524794863,0.036721369960756,1.41,81.42,,,,2017-11-24 16:00:00,,,,,,80
5448,82.64,0.055,Mid,2017-11-10 13:30:00,85.5,2017-11-24 16:00:00,14,0.0173515073987,0.049625311160282,2.86,ClosedExpired,10,C,,,,,,82.96,0.055,10,45,2017-11-10 16:00:00,0.017284577765533,0.043902827524453,2.54000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,45
5449,82.89,0.055,Mid,2017-11-10 15:30:00,85.5,2017-11-24 16:00:00,14,0.017299174465298,0.045150845354428,2.61,ClosedExpired,10,C,,,,,,82.96,0.055,10,45,2017-11-10 16:00:00,0.017284577765533,0.043902827524453,2.54000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,45
5450,83.2,0.155,Mid,2017-10-23 11:30:00,86,2017-11-24 16:00:00,32,0.021249624399039,0.059498948317308,2.8,ClosedExpired,10,C,,,,,,83.43,0.155,10,145,2017-10-23 13:30:00,0.021191043389668,0.054460981511447,2.56999999999999,81.42,,,,2017-11-24 16:00:00,,,,,,145
5451,83.21,0.085,Mid,2017-10-31 11:30:00,86,2017-11-24 16:00:00,24,0.015535492528943,0.043344024155751,2.79000000000001,ClosedExpired,10,C,,,,,,83.61,0.085,10,75,2017-10-31 15:30:00,0.015461168919188,0.03695219371686,2.39,81.42,,,,2017-11-24 16:00:00,,,,,,75
5452,83.48,0.05,Mid,2017-11-09 11:30:00,86,2017-11-24 16:00:00,15,0.014574349145504,0.03672735984667,2.52,ClosedExpired,10,C,,,,,,84.09,0.05,10,40,2017-11-09 15:30:00,0.014468624886035,0.027635073532327,1.91,81.42,,,,2017-11-24 16:00:00,,,,,,40
5453,83.62,0.055,Mid,2017-11-09 13:30:00,86,2017-11-24 16:00:00,15,0.016004942996094,0.038091764330702,2.38,ClosedExpired,10,C,,,,,,84.09,0.055,10,45,2017-11-09 15:30:00,0.015915487374638,0.030398580885559,1.91,81.42,,,,2017-11-24 16:00:00,,,,,,45
5454,83.55,0.07,Mid,2017-11-01 13:30:00,86.5,2017-11-24 16:00:00,23,0.013295865532225,0.039222803320064,2.95,ClosedExpired,10,C,,,,,,83.85,0.07,10,60,2017-11-01 16:00:00,0.01324829535143,0.035107982681289,2.65000000000001,81.42,,,,2017-11-24 16:00:00,,,,,,60
5558,83.21,0.77,Mid,2017-10-31 11:30:00,83.5,2017-12-01 16:00:00,31,0.108954801493307,0.03159689243306,0.290000000000006,ClosedExpired,10,C,,,,,,83.49,0.77,10,760,2017-10-31 13:30:00,0.108589400314506,0.001085894003146,0.010000000000005,83.44,,,,2017-12-01 16:00:00,,,,,,760
5559,83.55,0.925,Mid,2017-11-01 13:30:00,83.5,2017-12-01 16:00:00,30,0.134699780570517,-0.006734989028525,-0.049999999999997,ClosedExpired,10,C,,,,,,83.79,0.925,10,915,2017-11-01 15:30:00,0.134313959501929,-0.03895104825556,-0.290000000000006,83.44,,,,2017-12-01 16:00:00,,,,,,915
5560,83.4,0.77,Mid,2017-11-02 11:30:00,83.5,2017-12-01 16:00:00,29,0.116203588853055,0.011620358885305,0.099999999999994,ClosedExpired,10,C,,,,,,83.43,0.77,10,760,2017-11-02 15:30:00,0.116161804031461,0.008131326282202,0.069999999999993,83.44,,,,2017-12-01 16:00:00,,,,,,760
5561,83.35,0.76,Mid,2017-11-02 13:30:00,83.5,2017-12-01 16:00:00,29,0.114763254245703,0.017214488136856,0.150000000000006,ClosedExpired,10,C,,,,,,83.43,0.76,10,750,2017-11-02 15:30:00,0.11465320917391,0.008025724642173,0.069999999999993,83.44,,,,2017-12-01 16:00:00,,,,,,750
5562,83.53,0.775,Mid,2017-11-06 11:30:00,83.5,2017-12-01 16:00:00,25,0.135460313659763,-0.004063809409793,-0.030000000000001,ClosedExpired,10,C,,,,,,83.76,0.775,10,765,2017-11-06 13:30:00,0.135088347659981,-0.035122970391596,-0.260000000000005,83.44,,,,2017-12-01 16:00:00,,,,,,765
5563,83.66,0.84,Mid,2017-11-06 15:30:00,83.5,2017-12-01 16:00:00,25,0.146593354052116,-0.023454936648338,-0.159999999999997,ClosedExpired,10,C,,,,,,83.75,0.84,10,830,2017-11-06 16:00:00,0.146435820895522,-0.036608955223881,-0.25,83.44,,,,2017-12-01 16:00:00,,,,,,830
5564,83.22,0.665,Mid,2017-11-07 13:30:00,83.5,2017-12-01 16:00:00,24,0.121527777777778,0.034027777777778,0.280000000000001,ClosedExpired,10,C,,,,,,83.4,0.665,10,655,2017-11-07 15:30:00,0.121265487609912,0.012126548760991,0.099999999999994,83.44,,,,2017-12-01 16:00:00,,,,,,655
5565,83.27,0.695,Mid,2017-11-07 11:30:00,83.5,2017-12-01 16:00:00,24,0.126933969817061,0.029194813057925,0.230000000000004,ClosedExpired,10,C,,,,,,83.57,0.695,10,685,2017-11-07 16:00:00,0.12647830162339,-0.008853481113636,-0.069999999999993,83.44,,,,2017-12-01 16:00:00,,,,,,685
5566,83.4,0.71,Mid,2017-11-07 15:30:00,83.5,2017-12-01 16:00:00,24,0.129471422861711,0.01294714228617,0.099999999999994,ClosedExpired,10,C,,,,,,83.57,0.71,10,700,2017-11-07 16:00:00,0.129208049140441,-0.00904456343983,-0.069999999999993,83.44,,,,2017-12-01 16:00:00,,,,,,700
5567,83.13,0.565,Mid,2017-11-08 11:30:00,83.5,2017-12-01 16:00:00,23,0.107858827713534,0.039907766254008,0.370000000000005,ClosedExpired,10,C,,,,,,83.34,0.565,10,555,2017-11-08 13:30:00,0.107587045210296,0.017213927233647,0.159999999999997,83.44,,,,2017-12-01 16:00:00,,,,,,555
5568,83.48,0.69,Mid,2017-11-09 11:30:00,83.5,2017-12-01 16:00:00,22,0.137131376050878,0.002742627521017,0.019999999999996,ClosedExpired,10,C,,,,,,84.09,0.69,10,680,2017-11-09 15:30:00,0.136136606882237,-0.08032059806052,-0.590000000000003,83.44,,,,2017-12-01 16:00:00,,,,,,680
5569,83.62,0.73,Mid,2017-11-09 13:30:00,83.5,2017-12-01 16:00:00,22,0.144838120501837,-0.017380574460221,-0.120000000000005,ClosedExpired,10,C,,,,,,84.09,0.73,10,720,2017-11-09 15:30:00,0.144028584092801,-0.084976864614753,-0.590000000000003,83.44,,,,2017-12-01 16:00:00,,,,,,720
5570,82.64,0.665,Mid,2017-11-10 11:30:00,83.5,2017-12-01 16:00:00,21,0.139863665698612,0.120282752500807,0.859999999999999,ClosedExpired,10,C,,,,,,82.89,0.665,10,655,2017-11-10 15:30:00,0.139441830538465,0.085059516628463,0.609999999999999,83.44,,,,2017-12-01 16:00:00,,,,,,655
5571,82.64,0.65,Mid,2017-11-10 13:30:00,83.5,2017-12-01 16:00:00,21,0.136708846171576,0.117569607707555,0.859999999999999,ClosedExpired,10,C,,,,,,82.89,0.65,10,640,2017-11-10 15:30:00,0.136296526090229,0.083140880915039,0.609999999999999,83.44,,,,2017-12-01 16:00:00,,,,,,640
5572,83.21,0.57,Mid,2017-10-31 11:30:00,84,2017-12-01 16:00:00,31,0.080654853053487,0.063717333912255,0.790000000000006,ClosedExpired,10,C,,,,,,83.49,0.57,10,560,2017-10-31 13:30:00,0.080384361271777,0.040996024248607,0.510000000000005,83.44,,,,2017-12-01 16:00:00,,,,,,560
5573,83.55,0.69,Mid,2017-11-01 13:30:00,84,2017-12-01 16:00:00,30,0.100478755236385,0.045215439856374,0.450000000000003,ClosedExpired,10,C,,,,,,83.79,0.69,10,680,2017-11-01 15:30:00,0.100190953574412,0.021040100250626,0.209999999999994,83.44,,,,2017-12-01 16:00:00,,,,,,680
5574,83.4,0.565,Mid,2017-11-02 11:30:00,84,2017-12-01 16:00:00,29,0.085266269742827,0.051159761845695,0.599999999999994,ClosedExpired,10,C,,,,,,83.43,0.565,10,555,2017-11-02 15:30:00,0.085235609451657,0.048584297387444,0.569999999999993,83.44,,,,2017-12-01 16:00:00,,,,,,555
5575,83.35,0.545,Mid,2017-11-02 13:30:00,84,2017-12-01 16:00:00,29,0.082297333636721,0.053493266863869,0.650000000000006,ClosedExpired,10,C,,,,,,83.43,0.545,10,535,2017-11-02 15:30:00,0.082218419736554,0.046864499249835,0.569999999999993,83.44,,,,2017-12-01 16:00:00,,,,,,535
5576,83.43,0.605,Mid,2017-11-02 15:30:00,84,2017-12-01 16:00:00,29,0.091269988881863,0.052023893662661,0.569999999999993,ClosedExpired,10,C,,,,,,83.52,0.605,10,595,2017-11-02 16:00:00,0.09117163760074,0.043762386048356,0.480000000000004,83.44,,,,2017-12-01 16:00:00,,,,,,595
5577,83.53,0.56,Mid,2017-11-06 11:30:00,84,2017-12-01 16:00:00,25,0.097881000838022,0.04600407039387,0.469999999999999,ClosedExpired,10,C,,,,,,83.76,0.56,10,550,2017-11-06 13:30:00,0.097612225405922,0.023426934097421,0.239999999999995,83.44,,,,2017-12-01 16:00:00,,,,,,550
5578,83.66,0.63,Mid,2017-11-06 15:30:00,84,2017-12-01 16:00:00,25,0.109945015539087,0.03738130528329,0.340000000000003,ClosedExpired,10,C,,,,,,83.75,0.63,10,620,2017-11-06 16:00:00,0.109826865671642,0.027456716417911,0.25,83.44,,,,2017-12-01 16:00:00,,,,,,620
5579,83.27,0.525,Mid,2017-11-07 11:30:00,84,2017-12-01 16:00:00,24,0.095885372883391,0.069996322204876,0.730000000000004,ClosedExpired,10,C,,,,,,83.57,0.525,10,515,2017-11-07 16:00:00,0.095541163096805,0.041082700131627,0.430000000000007,83.44,,,,2017-12-01 16:00:00,,,,,,515
5580,83.22,0.495,Mid,2017-11-07 13:30:00,84,2017-12-01 16:00:00,24,0.09046052631579,0.070559210526316,0.780000000000001,ClosedExpired,10,C,,,,,,83.57,0.495,10,485,2017-11-07 16:00:00,0.090081668062702,0.038735117266963,0.430000000000007,83.44,,,,2017-12-01 16:00:00,,,,,,485
5581,83.4,0.515,Mid,2017-11-07 15:30:00,84,2017-12-01 16:00:00,24,0.093912370103917,0.05634742206235,0.599999999999994,ClosedExpired,10,C,,,,,,83.57,0.515,10,505,2017-11-07 16:00:00,0.093721331418771,0.040300172510072,0.430000000000007,83.44,,,,2017-12-01 16:00:00,,,,,,505
5582,83.13,0.41,Mid,2017-11-08 11:30:00,84,2017-12-01 16:00:00,23,0.078269237809821,0.068094236894545,0.870000000000004,ClosedExpired,10,C,,,,,,83.34,0.41,10,400,2017-11-08 13:30:00,0.078072015108357,0.051527529971515,0.659999999999997,83.44,,,,2017-12-01 16:00:00,,,,,,400
5583,83.48,0.505,Mid,2017-11-09 11:30:00,84,2017-12-01 16:00:00,22,0.100364267979266,0.052189419349218,0.519999999999996,ClosedExpired,10,C,,,,,,84.09,0.505,10,495,2017-11-09 15:30:00,0.099636212283376,-0.008967259105504,-0.090000000000003,83.44,,,,2017-12-01 16:00:00,,,,,,495
5584,83.62,0.53,Mid,2017-11-09 13:30:00,84,2017-12-01 16:00:00,22,0.105156443652019,0.039959448587767,0.379999999999995,ClosedExpired,10,C,,,,,,84.09,0.53,10,520,2017-11-09 15:30:00,0.104568698039979,-0.009411182823598,-0.090000000000003,83.44,,,,2017-12-01 16:00:00,,,,,,520
5585,82.64,0.48,Mid,2017-11-10 11:30:00,84,2017-12-01 16:00:00,21,0.100954224865164,0.137297745816623,1.36,ClosedExpired,10,C,,,,,,82.89,0.48,10,470,2017-11-10 15:30:00,0.100649742343553,0.111721214001344,1.11,83.44,,,,2017-12-01 16:00:00,,,,,,470
5586,82.64,0.46,Mid,2017-11-10 13:30:00,84,2017-12-01 16:00:00,21,0.096747798829115,0.131577006407597,1.36,ClosedExpired,10,C,,,,,,82.89,0.46,10,450,2017-11-10 15:30:00,0.096456003079239,0.107066163417955,1.11,83.44,,,,2017-12-01 16:00:00,,,,,,450
5587,83.21,0.42,Mid,2017-10-31 11:30:00,84.5,2017-12-01 16:00:00,31,0.059429891723622,0.076664560323473,1.29000000000001,ClosedExpired,10,C,,,,,,83.49,0.42,10,410,2017-10-31 13:30:00,0.05923058198973,0.059822887809628,1.01000000000001,83.44,,,,2017-12-01 16:00:00,,,,,,410
5588,83.55,0.525,Mid,2017-11-01 13:30:00,84.5,2017-12-01 16:00:00,30,0.076451226810293,0.072628665469779,0.950000000000003,ClosedExpired,10,C,,,,,,83.79,0.525,10,515,2017-11-01 15:30:00,0.076232247284879,0.054124895572264,0.709999999999994,83.44,,,,2017-12-01 16:00:00,,,,,,515
5589,83.4,0.4,Mid,2017-11-02 11:30:00,84.5,2017-12-01 16:00:00,29,0.060365500702886,0.066402050773174,1.09999999999999,ClosedExpired,10,C,,,,,,83.43,0.4,10,390,2017-11-02 15:30:00,0.060343794302058,0.064567859903202,1.06999999999999,83.44,,,,2017-12-01 16:00:00,,,,,,390
5590,83.35,0.385,Mid,2017-11-02 13:30:00,84.5,2017-12-01 16:00:00,29,0.058136648532363,0.066857145812217,1.15000000000001,ClosedExpired,10,C,,,,,,83.43,0.385,10,375,2017-11-02 15:30:00,0.058080902015731,0.062146565156832,1.06999999999999,83.44,,,,2017-12-01 16:00:00,,,,,,375
5591,83.43,0.435,Mid,2017-11-02 15:30:00,84.5,2017-12-01 16:00:00,29,0.065623876303488,0.070217547644732,1.06999999999999,ClosedExpired,10,C,,,,,,83.52,0.435,10,425,2017-11-02 16:00:00,0.06555316091954,0.06424209770115,0.980000000000004,83.44,,,,2017-12-01 16:00:00,,,,,,425
5592,83.53,0.4,Mid,2017-11-06 11:30:00,84.5,2017-12-01 16:00:00,25,0.069915000598587,0.06781755058063,0.969999999999999,ClosedExpired,10,C,,,,,,83.76,0.4,10,390,2017-11-06 13:30:00,0.069723018147087,0.051595033428844,0.739999999999995,83.44,,,,2017-12-01 16:00:00,,,,,,390
5593,83.27,0.38,Mid,2017-11-07 11:30:00,84.5,2017-12-01 16:00:00,24,0.069402746087026,0.085365377687043,1.23,ClosedExpired,10,C,,,,,,83.57,0.38,10,370,2017-11-07 16:00:00,0.069153603765307,0.064312851501736,0.930000000000007,83.44,,,,2017-12-01 16:00:00,,,,,,370
5594,83.22,0.365,Mid,2017-11-07 13:30:00,84.5,2017-12-01 16:00:00,24,0.066703216374269,0.085380116959064,1.28,ClosedExpired,10,C,,,,,,83.57,0.365,10,355,2017-11-07 16:00:00,0.066423856248255,0.061774186310878,0.930000000000007,83.44,,,,2017-12-01 16:00:00,,,,,,355
5595,83.4,0.38,Mid,2017-11-07 15:30:00,84.5,2017-12-01 16:00:00,24,0.069294564348521,0.076224020783373,1.09999999999999,ClosedExpired,10,C,,,,,,83.57,0.38,10,370,2017-11-07 16:00:00,0.069153603765307,0.064312851501736,0.930000000000007,83.44,,,,2017-12-01 16:00:00,,,,,,370
