Unnamed: 0,stock_price_at_STO_offer,STO_ask_fee,STO_ask_fee_type,STO_offer_datetime,STO_strike,STO_expiry_datetime,STO_days_long,STO_offer_ARR,STO_offer_TQI,STO_offer_strike_delta,STO_xtn_state,STO_contracts,option_type,stock_price_BTC_offer,BTC_bid_fee,BTC_bid_fee_type,BTC_offer_datetime,BTC_contracts,stock_price_at_open,STO_open_fee,STO_open_commsn,STO_open_proceeds,STO_open_datetime,STO_open_ARR,STO_open_TQI,STO_open_strike_delta,stock_price_at_close,STO_close_strike_delta,BTC_close_commsn,BTC_close_proceeds,STO_close_datetime,STO_close_ARR,STO_close_TQI,Called_close_fee,Called_close_commsn,Called_close_proceeds,STO_xtn_net_proceeds
11742,11742,77.34,0.78,Mid,2018-04-11 11:30:00,78.0,2018-04-20 16:00:00,9.0,0.4090164640979225,0.26995086630462745,0.6599999999999966,ClosedCalled,10.0,C,,,,,,77.65,0.78,10.0,770.0,2018-04-11 13:30:00,0.4073835587035845,0.14258424554625224,0.3499999999999943,78.99,,,,2018-04-20 16:00:00,,,-0.9899999999999948,10.0,-999.9999999999948,-229.99999999999488
11743,11743,77.16,0.555,Mid,2018-04-12 11:30:00,78.0,2018-04-20 16:00:00,8.0,0.32817360031104204,0.27566582426127645,0.8400000000000034,ClosedCalled,10.0,C,,,,,,77.56,0.555,10.0,545.0000000000001,2018-04-12 15:30:00,0.32648111139762764,0.14365168901495542,0.4399999999999977,78.99,,,,2018-04-20 16:00:00,,,-0.9899999999999948,10.0,-999.9999999999948,-454.9999999999948
11744,11744,77.06,0.52,Mid,2018-04-12 13:30:00,78.0,2018-04-20 16:00:00,8.0,0.3078769789774202,0.2894043602387743,0.9399999999999976,ClosedCalled,10.0,C,,,,,,77.56,0.52,10.0,510.0,2018-04-12 15:30:00,0.3058922124806601,0.13459257349148976,0.4399999999999977,78.99,,,,2018-04-20 16:00:00,,,-0.9899999999999948,10.0,-999.9999999999948,-489.9999999999949
11745,11745,77.76,0.6799999999999999,Mid,2018-04-13 15:30:00,78.0,2018-04-20 16:00:00,7.0,0.4559817754262198,0.10943562610229042,0.2399999999999949,ClosedCalled,10.0,C,,,,,,77.83,0.6799999999999999,10.0,670.0,2018-04-13 16:00:00,0.4555716671867257,0.07744718342174414,0.1700000000000017,78.99,,,,2018-04-20 16:00:00,,,-0.9899999999999948,10.0,-999.9999999999948,-329.9999999999949
11765,11765,77.37,0.625,Mid,2018-04-10 11:30:00,78.5,2018-04-20 16:00:00,10.0,0.2948494248416699,0.33317985007108564,1.1299999999999957,ClosedCalled,10.0,C,,,,,,77.5,0.625,10.0,615.0,2018-04-10 15:30:00,0.29435483870967744,0.29435483870967744,1.0,78.99,,,,2018-04-20 16:00:00,,,-0.4899999999999949,10.0,-499.9999999999949,115.00000000000513
11766,11766,77.39,0.625,Mid,2018-04-10 13:30:00,78.5,2018-04-20 16:00:00,10.0,0.2947732265150536,0.3271982814317093,1.1099999999999994,ClosedCalled,10.0,C,,,,,,77.5,0.625,10.0,615.0,2018-04-10 15:30:00,0.29435483870967744,0.29435483870967744,1.0,78.99,,,,2018-04-20 16:00:00,,,-0.4899999999999949,10.0,-499.9999999999949,115.00000000000513
11767,11767,77.34,0.59,Mid,2018-04-11 11:30:00,78.5,2018-04-20 16:00:00,9.0,0.30938424848432605,0.3588857282418172,1.1599999999999966,ClosedCalled,10.0,C,,,,,,77.65,0.59,10.0,580.0,2018-04-11 13:30:00,0.30814910209630103,0.2619267367818541,0.8499999999999943,78.99,,,,2018-04-20 16:00:00,,,-0.4899999999999949,10.0,-499.9999999999949,80.00000000000512
11903,11903,72.48,3.175,Mid,2018-04-02 13:30:00,70.5,2018-04-27 16:00:00,25.0,0.6395557395143487,-1.266320364238413,-1.9800000000000042,ClosedCalled,10.0,C,,,,,,73.18,3.175,10.0,3165.0,2018-04-02 16:00:00,0.6334380978409401,-1.6976141022137237,-2.680000000000007,77.76,,,,2018-04-27 16:00:00,,,-7.260000000000005,10.0,-7270.000000000005,-4105.000000000005
11904,11904,72.93,3.29,Mid,2018-03-26 11:30:00,71.0,2018-04-27 16:00:00,32.0,0.5145559097764979,-0.9930929058686444,-1.9300000000000068,ClosedCalled,10.0,C,,,,,,73.97,3.29,10.0,3280.0,2018-03-26 15:30:00,0.5073213802893064,-1.5067444994592394,-2.969999999999999,77.76,,,,2018-04-27 16:00:00,,,-6.760000000000005,10.0,-6770.000000000005,-3490.000000000004
11905,11905,72.48,2.8,Mid,2018-04-02 13:30:00,71.0,2018-04-27 16:00:00,25.0,0.5640176600441501,-0.8347461368653443,-1.4800000000000042,ClosedCalled,10.0,C,,,,,,72.55,2.8,10.0,2790.0,2018-04-02 15:30:00,0.5634734665747759,-0.8733838731909008,-1.5499999999999972,77.76,,,,2018-04-27 16:00:00,,,-6.760000000000005,10.0,-6770.000000000005,-3980.000000000005
11906,11906,72.55,2.835,Mid,2018-04-02 15:30:00,71.0,2018-04-27 16:00:00,25.0,0.5705168849069607,-0.8843011716057875,-1.5499999999999972,ClosedCalled,10.0,C,,,,,,73.18,2.835,10.0,2825.0,2018-04-02 16:00:00,0.5656053566548237,-1.2330196775075195,-2.180000000000007,77.76,,,,2018-04-27 16:00:00,,,-6.760000000000005,10.0,-6770.000000000005,-3945.000000000005
11907,11907,72.93,2.98,Mid,2018-03-26 11:30:00,71.5,2018-04-27 16:00:00,32.0,0.4660719182778006,-0.6664828431372579,-1.4300000000000068,ClosedCalled,10.0,C,,,,,,73.97,2.98,10.0,2970.0,2018-03-26 15:30:00,0.4595190617818034,-1.135012082601054,-2.4699999999999993,77.76,,,,2018-04-27 16:00:00,,,-6.260000000000005,10.0,-6270.000000000005,-3300.000000000004
11908,11908,73.22,2.9450000000000003,Mid,2018-03-26 13:30:00,71.5,2018-04-27 16:00:00,32.0,0.4587736444960394,-0.7890906685331873,-1.7199999999999989,ClosedCalled,10.0,C,,,,,,73.97,2.9450000000000003,10.0,2935.0,2018-03-26 15:30:00,0.454122025821279,-1.1216814037785583,-2.4699999999999993,77.76,,,,2018-04-27 16:00:00,,,-6.260000000000005,10.0,-6270.000000000005,-3335.000000000004
11909,11909,72.48,2.485,Mid,2018-04-02 13:30:00,71.5,2018-04-27 16:00:00,25.0,0.5005656732891832,-0.4905543598234016,-0.980000000000004,ClosedCalled,10.0,C,,,,,,73.18,2.485,10.0,2475.0,2018-04-02 16:00:00,0.4957775348455862,-0.8329062585405882,-1.6800000000000068,77.76,,,,2018-04-27 16:00:00,,,-6.260000000000005,10.0,-6270.000000000005,-3795.000000000005
11910,11910,72.55,2.505,Mid,2018-04-02 15:30:00,71.5,2018-04-27 16:00:00,25.0,0.5041075120606477,-0.5293128876636787,-1.0499999999999972,ClosedCalled,10.0,C,,,,,,73.18,2.505,10.0,2495.0,2018-04-02 16:00:00,0.4997676960918282,-0.8396097294342749,-1.6800000000000068,77.76,,,,2018-04-27 16:00:00,,,-6.260000000000005,10.0,-6270.000000000005,-3775.000000000005
11911,11911,72.93,2.605,Mid,2018-03-26 11:30:00,72.0,2018-04-27 16:00:00,32.0,0.4074219285616345,-0.3789023935623228,-0.9300000000000068,ClosedCalled,10.0,C,,,,,,73.97,2.605,10.0,2595.0,2018-03-26 15:30:00,0.4016936764904691,-0.7913365426862237,-1.9699999999999989,77.76,,,,2018-04-27 16:00:00,,,-5.760000000000005,10.0,-5770.000000000005,-3175.000000000004
11912,11912,73.22,2.595,Mid,2018-03-26 13:30:00,72.0,2018-04-27 16:00:00,32.0,0.404250460939634,-0.493185562346353,-1.2199999999999989,ClosedCalled,10.0,C,,,,,,73.97,2.595,10.0,2585.0,2018-03-26 15:30:00,0.4001516662160336,-0.7882987824455856,-1.9699999999999989,77.76,,,,2018-04-27 16:00:00,,,-5.760000000000005,10.0,-5770.000000000005,-3185.000000000004
11913,11913,72.48,2.165,Mid,2018-04-02 13:30:00,72.0,2018-04-27 16:00:00,25.0,0.4361065121412804,-0.20933112582781632,-0.4800000000000039,ClosedCalled,10.0,C,,,,,,73.18,2.165,10.0,2155.0,2018-04-02 16:00:00,0.4319349549057119,-0.509683246788743,-1.1800000000000068,77.76,,,,2018-04-27 16:00:00,,,-5.760000000000005,10.0,-5770.000000000005,-3615.000000000005
11914,11914,72.55,2.2,Mid,2018-04-02 15:30:00,72.0,2018-04-27 16:00:00,25.0,0.4427291523087527,-0.2435010337698127,-0.5499999999999972,ClosedCalled,10.0,C,,,,,,73.18,2.2,10.0,2190.0000000000005,2018-04-02 16:00:00,0.4389177370866357,-0.5179229297622331,-1.1800000000000068,77.76,,,,2018-04-27 16:00:00,,,-5.760000000000005,10.0,-5770.000000000005,-3580.000000000004
11915,11915,73.7,2.895,Mid,2018-04-03 11:30:00,72.0,2018-04-27 16:00:00,24.0,0.5973965400271369,-1.0155741180461344,-1.7000000000000028,ClosedCalled,10.0,C,,,,,,74.0,2.895,10.0,2885.0,2018-04-03 13:30:00,0.5949746621621621,-1.1899493243243242,-2.0,77.76,,,,2018-04-27 16:00:00,,,-5.760000000000005,10.0,-5770.000000000005,-2885.000000000004
11916,11916,74.0,3.05,Mid,2018-04-03 13:30:00,72.0,2018-04-27 16:00:00,24.0,0.626829954954955,-1.25365990990991,-2.0,ClosedCalled,10.0,C,,,,,,74.81,3.05,10.0,3040.0,2018-04-03 15:30:00,0.6200429978166911,-1.7423208238649035,-2.8100000000000023,77.76,,,,2018-04-27 16:00:00,,,-5.760000000000005,10.0,-5770.000000000005,-2730.0000000000045
11917,11917,74.0,3.075,Mid,2018-04-04 11:30:00,72.0,2018-04-27 16:00:00,23.0,0.6594447708578144,-1.3188895417156288,-2.0,ClosedCalled,10.0,C,,,,,,74.78,3.075,10.0,3065.0,2018-04-04 15:30:00,0.6525663685942533,-1.814134504692025,-2.780000000000001,77.76,,,,2018-04-27 16:00:00,,,-5.760000000000005,10.0,-5770.000000000005,-2705.0000000000045
11918,11918,73.22,2.31,Mid,2018-03-26 13:30:00,72.5,2018-04-27 16:00:00,32.0,0.3598530114722753,-0.25909416826003784,-0.7199999999999989,ClosedCalled,10.0,C,,,,,,73.97,2.31,10.0,2300.0,2018-03-26 15:30:00,0.3562043733946194,-0.5236204288900901,-1.4699999999999989,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-2970.000000000004
11919,11919,72.93,2.47,Mid,2018-03-26 11:30:00,72.5,2018-04-27 16:00:00,32.0,0.38630793226381455,-0.1661124108734429,-0.4300000000000068,ClosedCalled,10.0,C,,,,,,74.02,2.47,10.0,2459.9999999999995,2018-03-26 16:00:00,0.3806192583085653,-0.5785412726290177,-1.5199999999999958,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-2810.000000000005
11920,11920,74.26,2.835,Mid,2018-03-27 11:30:00,72.5,2018-04-27 16:00:00,31.0,0.4494995786382632,-0.7911192584033455,-1.7600000000000051,ClosedCalled,10.0,C,,,,,,74.71,2.835,10.0,2825.0,2018-03-27 13:30:00,0.4467921122965791,-0.987410568175437,-2.2099999999999937,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-2445.0000000000045
11921,11921,74.37,3.005,Mid,2018-03-29 11:30:00,72.5,2018-04-27 16:00:00,29.0,0.5085592540559087,-0.9510058050845516,-1.8700000000000043,ClosedCalled,10.0,C,,,,,,74.79,3.005,10.0,2995.0,2018-03-29 15:30:00,0.5057033256336132,-1.1580606157009774,-2.2900000000000063,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-2275.0000000000045
11922,11922,74.36,3.005,Mid,2018-03-29 13:30:00,72.5,2018-04-27 16:00:00,29.0,0.5086276455639851,-0.946047420749012,-1.8599999999999997,ClosedCalled,10.0,C,,,,,,74.79,3.005,10.0,2995.0,2018-03-29 15:30:00,0.5057033256336132,-1.1580606157009774,-2.2900000000000063,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-2275.0000000000045
11923,11923,72.48,1.875,Mid,2018-04-02 13:30:00,72.5,2018-04-27 16:00:00,25.0,0.37769039735099336,0.007553807947018364,0.019999999999996017,ClosedCalled,10.0,C,,,,,,72.55,1.875,10.0,1865.0,2018-04-02 15:30:00,0.3773259820813232,-0.01886629910406509,-0.049999999999997165,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-3405.000000000004
11924,11924,72.55,1.905,Mid,2018-04-02 15:30:00,72.5,2018-04-27 16:00:00,25.0,0.3833631977946244,-0.019168159889730127,-0.049999999999997165,ClosedCalled,10.0,C,,,,,,73.18,1.905,10.0,1895.0,2018-04-02 16:00:00,0.38006285870456397,-0.2584427439191061,-0.6800000000000068,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-3375.000000000004
11925,11925,73.7,2.555,Mid,2018-04-03 11:30:00,72.5,2018-04-27 16:00:00,24.0,0.5272359791949344,-0.6326831750339227,-1.2000000000000028,ClosedCalled,10.0,C,,,,,,74.0,2.555,10.0,2544.9999999999995,2018-04-03 13:30:00,0.5250985360360361,-0.787647804054054,-1.5,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-2725.000000000005
11926,11926,74.0,2.68,Mid,2018-04-03 13:30:00,72.5,2018-04-27 16:00:00,24.0,0.5507882882882883,-0.8261824324324325,-1.5,ClosedCalled,10.0,C,,,,,,74.81,2.68,10.0,2670.0,2018-04-03 15:30:00,0.5448246669340105,-1.2585449806175657,-2.3100000000000023,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-2600.0000000000045
11927,11927,74.0,2.6950000000000003,Mid,2018-04-04 11:30:00,72.5,2018-04-27 16:00:00,23.0,0.5779524089306698,-0.8669286133960047,-1.5,ClosedCalled,10.0,C,,,,,,74.78,2.6950000000000003,10.0,2685.0,2018-04-04 15:30:00,0.5719240206053701,-1.303986766980244,-2.2800000000000007,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-2585.0000000000045
11928,11928,74.07,2.705,Mid,2018-04-04 13:30:00,72.5,2018-04-27 16:00:00,23.0,0.5795487230058524,-0.9098914951191842,-1.5699999999999932,ClosedCalled,10.0,C,,,,,,74.78,2.705,10.0,2695.0,2018-04-04 15:30:00,0.574046187657709,-1.308825307859577,-2.2800000000000007,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-2575.0000000000045
11929,11929,74.48,2.9450000000000003,Mid,2018-04-06 15:30:00,72.5,2018-04-27 16:00:00,21.0,0.6872570456754131,-1.3607689504373208,-1.9800000000000042,ClosedCalled,10.0,C,,,,,,74.87,2.9450000000000003,10.0,2935.0,2018-04-06 16:00:00,0.6836771038053262,-1.6203147360186263,-2.3700000000000045,77.76,,,,2018-04-27 16:00:00,,,-5.260000000000005,10.0,-5270.000000000005,-2335.0000000000045
11930,11930,73.22,1.95,Mid,2018-03-26 13:30:00,73.0,2018-04-27 16:00:00,32.0,0.3037720226714013,-0.06682984498770794,-0.21999999999999886,ClosedCalled,10.0,C,,,,,,73.97,1.95,10.0,1940.0,2018-03-26 15:30:00,0.3006920035149385,-0.29167124340948997,-0.9699999999999988,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-2830.000000000005
11931,11931,72.93,2.08,Mid,2018-03-26 11:30:00,73.0,2018-04-27 16:00:00,32.0,0.3253119429590018,0.022771836007127903,0.06999999999999318,ClosedCalled,10.0,C,,,,,,74.02,2.08,10.0,2070.0,2018-03-26 16:00:00,0.3205214806808971,-0.3269319102945137,-1.019999999999996,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-2700.000000000005
11932,11932,74.26,2.44,Mid,2018-03-27 11:30:00,73.0,2018-04-27 16:00:00,31.0,0.3868708895510977,-0.4874573208343851,-1.2600000000000051,ClosedCalled,10.0,C,,,,,,74.71,2.44,10.0,2430.0,2018-03-27 13:30:00,0.3845406539695425,-0.6575645182879153,-1.7099999999999935,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-2340.000000000005
11933,11933,74.37,2.635,Mid,2018-03-29 11:30:00,73.0,2018-04-27 16:00:00,29.0,0.4459413092969449,-0.6109395937368166,-1.3700000000000043,ClosedCalled,10.0,C,,,,,,74.79,2.635,10.0,2625.0,2018-03-29 15:30:00,0.4434370259715709,-0.7937522764891147,-1.7900000000000065,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-2145.000000000005
11934,11934,74.36,2.635,Mid,2018-03-29 13:30:00,73.0,2018-04-27 16:00:00,29.0,0.4460012798872215,-0.6065617406466209,-1.3599999999999994,ClosedCalled,10.0,C,,,,,,74.79,2.635,10.0,2625.0,2018-03-29 15:30:00,0.4434370259715709,-0.7937522764891147,-1.7900000000000065,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-2145.000000000005
11935,11935,72.48,1.615,Mid,2018-04-02 13:30:00,73.0,2018-04-27 16:00:00,25.0,0.3253173289183223,0.16916501103752632,0.519999999999996,ClosedCalled,10.0,C,,,,,,72.55,1.615,10.0,1605.0,2018-04-02 15:30:00,0.3250034458993797,0.1462515506547218,0.4500000000000029,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-3165.000000000005
11936,11936,72.55,1.64,Mid,2018-04-02 15:30:00,73.0,2018-04-27 16:00:00,25.0,0.3300344589937974,0.14851550654720974,0.4500000000000029,ClosedCalled,10.0,C,,,,,,73.18,1.64,10.0,1630.0,2018-04-02 16:00:00,0.32719322219185565,-0.05889477999453625,-0.18000000000000682,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-3140.000000000005
11937,11937,73.7,2.235,Mid,2018-04-03 11:30:00,73.0,2018-04-27 16:00:00,24.0,0.4612025101763907,-0.3228417571234748,-0.7000000000000028,ClosedCalled,10.0,C,,,,,,74.0,2.235,10.0,2225.0,2018-04-03 13:30:00,0.4593327702702703,-0.4593327702702703,-1.0,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-2545.000000000005
11938,11938,74.0,2.355,Mid,2018-04-03 13:30:00,73.0,2018-04-27 16:00:00,24.0,0.4839949324324325,-0.4839949324324325,-1.0,ClosedCalled,10.0,C,,,,,,74.81,2.355,10.0,2345.0,2018-04-03 15:30:00,0.4787545114289534,-0.8665456656864067,-1.8100000000000025,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-2425.000000000005
11939,11939,74.81,2.9,Mid,2018-04-03 15:30:00,73.0,2018-04-27 16:00:00,24.0,0.5895490798912801,-1.0670838346032183,-1.8100000000000025,ClosedCalled,10.0,C,,,,,,75.01,2.9,10.0,2890.0,2018-04-03 16:00:00,0.5879771586010754,-1.1818340887881644,-2.0100000000000047,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-1880.0000000000052
11940,11940,74.0,2.37,Mid,2018-04-04 11:30:00,73.0,2018-04-27 16:00:00,23.0,0.5082549941245594,-0.5082549941245594,-1.0,ClosedCalled,10.0,C,,,,,,74.78,2.37,10.0,2360.0,2018-04-04 15:30:00,0.5029535914043514,-0.895257392699746,-1.7800000000000011,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-2410.000000000005
11941,11941,74.07,2.375,Mid,2018-04-04 13:30:00,73.0,2018-04-27 16:00:00,23.0,0.5088459213082807,-0.5444651357998568,-1.0699999999999932,ClosedCalled,10.0,C,,,,,,74.78,2.375,10.0,2365.0,2018-04-04 15:30:00,0.5040146749305208,-0.8971461213763275,-1.7800000000000011,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-2405.000000000005
11942,11942,74.78,2.8,Mid,2018-04-04 15:30:00,73.0,2018-04-27 16:00:00,23.0,0.5942067746549298,-1.0576880588857758,-1.7800000000000011,ClosedCalled,10.0,C,,,,,,74.88,2.8,10.0,2790.0,2018-04-04 16:00:00,0.5934132292827945,-1.115616871051651,-1.8799999999999957,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-1980.0000000000052
11943,11943,74.48,2.595,Mid,2018-04-06 15:30:00,73.0,2018-04-27 16:00:00,21.0,0.6055796378701855,-0.896257864047877,-1.4800000000000042,ClosedCalled,10.0,C,,,,,,74.87,2.595,10.0,2585.0,2018-04-06 16:00:00,0.6024251559846591,-1.1265350416913151,-1.8700000000000043,77.76,,,,2018-04-27 16:00:00,,,-4.760000000000005,10.0,-4770.000000000006,-2185.000000000005
11944,11944,73.22,1.785,Mid,2018-03-26 13:30:00,73.5,2018-04-27 16:00:00,32.0,0.2780682361376673,0.07785910611854716,0.28000000000000114,ClosedCalled,10.0,C,,,,,,73.97,1.785,10.0,1775.0,2018-03-26 15:30:00,0.2752488339867514,-0.12936695197377282,-0.4699999999999989,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-2495.000000000005
11945,11945,74.26,2.18,Mid,2018-03-27 11:30:00,73.5,2018-04-27 16:00:00,31.0,0.3456469423038496,-0.2626916761509274,-0.7600000000000051,ClosedCalled,10.0,C,,,,,,74.71,2.18,10.0,2169.9999999999995,2018-03-27 13:30:00,0.34356501051377153,-0.4157136627216614,-1.2099999999999935,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-2100.000000000006
11946,11946,74.37,2.305,Mid,2018-03-29 11:30:00,73.5,2018-04-27 16:00:00,29.0,0.39009287207949067,-0.33938079870915866,-0.8700000000000045,ClosedCalled,10.0,C,,,,,,74.79,2.305,10.0,2294.9999999999995,2018-03-29 15:30:00,0.38790221816488457,-0.5003938614327035,-1.2900000000000065,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-1975.0000000000061
11947,11947,74.36,2.31,Mid,2018-03-29 13:30:00,73.5,2018-04-27 16:00:00,29.0,0.3909916343603346,-0.3362528055498875,-0.8599999999999994,ClosedCalled,10.0,C,,,,,,74.79,2.31,10.0,2299.9999999999995,2018-03-29 15:30:00,0.3887436546468041,-0.5014793144943797,-1.2900000000000065,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-1970.0000000000061
11948,11948,72.48,1.375,Mid,2018-04-02 13:30:00,73.5,2018-04-27 16:00:00,25.0,0.27697295805739514,0.2825124172185419,1.019999999999996,ClosedCalled,10.0,C,,,,,,72.55,1.375,10.0,1365.0,2018-04-02 15:30:00,0.27670572019297035,0.2628704341833226,0.9500000000000028,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-2905.000000000005
11949,11949,72.55,1.4,Mid,2018-04-02 15:30:00,73.5,2018-04-27 16:00:00,25.0,0.281736733287388,0.26764989662301936,0.9500000000000028,ClosedCalled,10.0,C,,,,,,73.18,1.4,10.0,1390.0,2018-04-02 16:00:00,0.2793112872369499,0.08937961191582207,0.3199999999999932,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-2880.000000000005
11950,11950,73.7,1.94,Mid,2018-04-03 11:30:00,73.5,2018-04-27 16:00:00,24.0,0.4003279059249209,-0.0800655811849853,-0.20000000000000284,ClosedCalled,10.0,C,,,,,,74.0,1.94,10.0,1930.0,2018-04-03 13:30:00,0.39870495495495495,-0.19935247747747747,-0.5,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-2340.000000000005
11951,11951,74.0,2.04,Mid,2018-04-03 13:30:00,73.5,2018-04-27 16:00:00,24.0,0.4192567567567568,-0.2096283783783784,-0.5,ClosedCalled,10.0,C,,,,,,74.81,2.04,10.0,2030.0,2018-04-03 15:30:00,0.4147172837855901,-0.5432796417591239,-1.3100000000000025,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-2240.000000000005
11952,11952,74.81,2.55,Mid,2018-04-03 15:30:00,73.5,2018-04-27 16:00:00,24.0,0.5183966047319877,-0.679099552198905,-1.3100000000000025,ClosedCalled,10.0,C,,,,,,75.01,2.55,10.0,2539.9999999999995,2018-04-03 16:00:00,0.5170143980802558,-0.7806917411011891,-1.5100000000000051,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-1730.0000000000061
11953,11953,74.0,2.06,Mid,2018-04-04 11:30:00,73.5,2018-04-27 16:00:00,23.0,0.4417743830787309,-0.22088719153936545,-0.5,ClosedCalled,10.0,C,,,,,,74.78,2.06,10.0,2050.0,2018-04-04 15:30:00,0.4371664127818412,-0.5595730083607573,-1.2800000000000011,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-2220.000000000005
11954,11954,74.07,2.06,Mid,2018-04-04 13:30:00,73.5,2018-04-27 16:00:00,23.0,0.441356883324235,-0.2515734234948109,-0.5699999999999932,ClosedCalled,10.0,C,,,,,,74.78,2.06,10.0,2050.0,2018-04-04 15:30:00,0.4371664127818412,-0.5595730083607573,-1.2800000000000011,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-2220.000000000005
11955,11955,74.78,2.45,Mid,2018-04-04 15:30:00,73.5,2018-04-27 16:00:00,23.0,0.5199309278230636,-0.6655115876135219,-1.2800000000000011,ClosedCalled,10.0,C,,,,,,74.88,2.45,10.0,2440.0000000000005,2018-04-04 16:00:00,0.5192365756224453,-0.7165464743589721,-1.3799999999999957,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-1830.0000000000048
11956,11956,75.48,2.93,Mid,2018-04-06 11:30:00,73.5,2018-04-27 16:00:00,21.0,0.6746978070507479,-1.3359016579604837,-1.9800000000000042,ClosedCalled,10.0,C,,,,,,75.64,2.93,10.0,2920.0,2018-04-06 13:30:00,0.6732706303039458,-1.4407991488504446,-2.140000000000001,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-1350.0000000000055
11957,11957,74.48,2.265,Mid,2018-04-06 15:30:00,73.5,2018-04-27 16:00:00,21.0,0.5285695105109712,-0.5179981203007539,-0.980000000000004,ClosedCalled,10.0,C,,,,,,74.87,2.265,10.0,2254.9999999999995,2018-04-06 16:00:00,0.5258161766108874,-0.7203681619569181,-1.3700000000000043,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-2015.0000000000061
11958,11958,75.41,2.755,Mid,2018-04-09 11:30:00,73.5,2018-04-27 16:00:00,18.0,0.7408205513562893,-1.4149672530905102,-1.9099999999999968,ClosedCalled,10.0,C,,,,,,75.64,2.755,10.0,2745.0,2018-04-09 13:30:00,0.7385679240848463,-1.5805353575415717,-2.140000000000001,77.76,,,,2018-04-27 16:00:00,,,-4.260000000000005,10.0,-4270.0000000000055,-1525.0000000000055
11959,11959,72.93,1.455,Mid,2018-03-26 11:30:00,74.0,2018-04-27 16:00:00,32.0,0.2275619600987248,0.243491297305634,1.0699999999999932,ClosedCalled,10.0,C,,,,,,73.97,1.455,10.0,1445.0,2018-03-26 15:30:00,0.2243624949303772,0.006730874847911571,0.030000000000001137,77.76,,,,2018-04-27 16:00:00,,,-3.7600000000000047,10.0,-3770.000000000005,-2325.000000000005
